1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2117,4214440,55.375,-88.325,55.375,-88.3242,55.25,-88.25,94300,90330,95059,0.763,0.992,C,44,,,,,,,,,,,,,,,,,
2118,4214450,54.5167,-87.2333,54.5108,-87.2267,54.25,-87.25,50000,49865,50136,0.733,0.997,C,56,,,,,,,,,,,,,,,,,
2119,4214460,53.8,-84.92,53.8058,-84.9208,53.75,-85.25,10400,8385,9247,0.415,0.889,N,,,,,,,,,,,,,,,,,,
2120,4214480,52.0875,-87.0783,52.0883,-87.0783,52.25,-87.25,24200,24237,22954,0.519,0.949,N,,,,,,,,,,,,,,,,,,
2121,4214490,51.82,-89.6,51.8233,-89.6,51.75,-89.75,9010,8958,9612,0.582,0.937,N,,,,,,,,,,,,,,,,,,
2122,4214507,50.8667,-88.9306,50.87,-88.9323,50.75,-89.25,11200,10447,13889,0.588,0.806,N,,,,,,,,,,,,,,,,,,
2123,4214515,49.8819,-81.5667,49.8819,-81.5667,49.25,-81.25,22900,21939,24514,0.648,0.934,N,,,,,,,,,,,,,,,,,,
2124,4214517,49.31,-82.04,49.3117,-82.0417,49.25,-82.25,12403,12388,10295,0.618,0.83,N,,,,,,,,,,,,,,,,,,
2125,4214520,51.3306,-83.8389,51.3281,-83.8372,51.25,-84.25,118000,117667,121719,0.774,0.969,C,57,,,,,,,,,,,,,,,,,
2126,4214530,49.6167,-83.2633,49.6158,-83.2633,49.25,-83.25,8940,9918,12237,0.578,0.731,N,,,,,,,,,,,,,,,,,,
2127,4214531,50.5833,-82.1167,50.58,-82.1167,50.25,-82.25,22900,24169,24186,0.704,0.947,C,51,,,,,,,,,,,,,,,,,
2128,4214540,51.64,-86.39,51.64,-86.3883,51.25,-86.75,32400,32385,32968,0.604,0.983,N,,,,,,,,,,,,,,,,,,
2129,4214550,50.8139,-81.2944,50.8206,-81.2986,50.75,-81.25,61100,61711,64937,0.779,0.941,N,,,,,,,,,,,,,,,,,,
2130,4214551,50.7433,-81.4583,50.7408,-81.4567,50.75,-81.25,60100,61635,64937,0.778,0.926,C,55,,,,,,,,,,,,,,,,,
2131,4214555,50.6,-81.41,50.6025,-81.4117,49.75,-81.25,27500,26656,26516,0.665,0.964,N,,,,,,,,,,,,,,,,,,
2132,4214570,50.42,-84.38,50.4192,-84.3817,50.25,-84.25,26200,31471,32009,0.662,0.819,N,,,,,,,,,,,,,,,,,,
2133,4214621,49.7531,-77.6144,49.7539,-77.6144,49.25,-77.25,22200,22345,24555,0.677,0.904,N,,,,,,,,,,,,,,,,,,
2134,4214650,50.13,-77.42,50.13,-77.4217,49.75,-77.25,57500,58308,58607,0.819,0.981,N,,,,,,,,,,,,,,,,,,
2135,4214655,49.8575,-77.1872,49.8567,-77.188,49.75,-76.75,31900,32336,28026,0.724,0.879,C,50,,,,,,,,,,,,,,,,,
2136,4214670,50.7458,-76.3878,50.7466,-76.3878,50.75,-76.25,9820,9923,11783,0.465,0.833,N,,,,,,,,,,,,,,,,,,
2137,4214680,51.4486,-76.8664,51.4478,-76.8656,51.25,-76.75,40900,39696,42559,0.694,0.961,N,,,,,,,,,,,,,,,,,,
2138,4214700,52.25,-78.07,52.2433,-78.07,52.25,-77.75,44300,45060,41559,0.7,0.938,N,,,,,,,,,,,,,,,,,,
2139,4214701,52.1711,-74.5922,52.1703,-74.5922,52.25,-74.25,21400,21463,18904,0.581,0.883,N,,,,,,,,,,,,,,,,,,
2140,4214750,53.63,-74.53,53.6275,-74.5308,53.75,-74.25,37000,38461,36684,0.732,0.991,N,,,,,,,,,,,,,,,,,,
2141,4214760,53.1675,-74.4731,53.1667,-74.4723,53.25,-74.25,13200,12807,14895,0.569,0.886,N,,,,,,,,,,,,,,,,,,
2142,4214770,53.73,-78.57,53.7325,-78.5658,53.75,-78.25,96300,96675,95417,0.804,0.991,N,,,,,,,,,,,,,,,,,,
2143,4214775,54.24,-76.16,54.245,-76.16,54.25,-75.25,9320,8631,12605,0.374,0.739,N,,,,,,,,,,,,,,,,,,
2144,4214800,55.28,-77.58,55.2825,-77.5792,55.25,-77.25,42200,39538,42558,0.601,0.992,N,,,,,,,,,,,,,,,,,,
2145,4214801,55.2375,-76.9839,55.24,-76.9839,55.25,-76.75,36300,32526,35476,0.548,0.977,N,,,,,,,,,,,,,,,,,,
2146,4214820,55.6842,-74.34,55.6825,-74.34,55.75,-73.75,10400,11170,12162,0.34,0.855,N,,,,,,,,,,,,,,,,,,
2147,4214830,54.8492,-73.9836,54.85,-73.9836,55.25,-73.75,21000,20144,23092,0.596,0.909,N,,,,,,,,,,,,,,,,,,
2148,4214900,57.8833,-67.5833,57.8767,-67.5875,57.75,-67.25,29800,29789,27383,0.727,0.919,C,52,,,,,,,,,,,,,,,,,
2149,4214905,56.7931,-65.7583,56.7885,-64.8872,56.75,-64.75,24200,24169,26200,0.703,0.924,C,50,,,,,,,,,,,,,,,,,
2150,4214930,59.98,-71.9,59.9908,-71.9017,59.75,-72.25,26900,26720,26370,0.648,0.98,N,,,,,,,,,,,,,,,,,,
2151,4214940,58.6403,-70.4206,58.6428,-70.4264,58.75,-70.25,41700,40072,40763,0.735,0.978,C,40,,,,,,,,,,,,,,,,,
2152,4214943,58.28,-71.28,58.285,-71.2808,58.25,-71.25,33900,33556,32882,0.723,0.97,C,50,,,,,,,,,,,,,,,,,
2153,4214950,58.1547,-65.8436,58.1539,-65.8419,57.75,-65.75,35200,34973,37842,0.681,0.93,N,,,,,,,,,,,,,,,,,,
2154,4215180,48.9844,-118.2153,48.9853,-118.2161,49.25,-118.25,9840,10019,10071,0.549,0.977,N,,,,,,,,,,,,,,,,,,
2155,4215200,49.1778,-117.7164,49.1778,-117.7156,49.25,-117.75,88100,87295,91056,0.805,0.968,C,59,,,,,,,,,,,,,,,,,
2156,4215210,49.0008,-117.6278,49.0025,-117.6294,48.75,-117.75,155000,154996,157951,0.842,0.981,C,62,,,,,,,,,,,,,,,,,
2157,4215220,48.9989,-117.3525,48.9989,-117.3525,48.75,-117.25,65300,65494,64852,0.76,0.993,C,49,,,,,,,,,,,,,,,,,
2158,4215320,48.905,-116.4019,48.9042,-116.4028,48.75,-116.25,34700,33885,34194,0.709,0.985,C,46,,,,,,,,,,,,,,,,,
2159,4215660,51.4833,-117.1792,51.4833,-117.1792,51.25,-117.25,9710,9707,11699,0.568,0.83,N,,,,,,,,,,,,,,,,,,
2160,4215705,49.42,-115.42,49.4225,-115.4183,49.75,-115.75,13600,13630,13868,0.656,0.981,N,,,,,,,,,,,,,,,,,,
2161,4215706,49.6119,-115.6344,49.6119,-115.6344,49.75,-115.75,11400,11405,13868,0.546,0.822,N,,,,,,,,,,,,,,,,,,
2162,4231200,47.2581,-68.5958,47.2572,-68.5942,47.25,-68.75,14700,14665,14821,0.536,0.992,N,,,,,,,,,,,,,,,,,,
2163,4231600,45.9667,-67.2417,45.9667,-67.2417,46.25,-67.75,38900,38726,38073,0.703,0.979,N,,,,,,,,,,,,,,,,,,
2164,4231601,46.47,-67.5897,46.4683,-67.5889,46.75,-67.75,34200,34136,35931,0.706,0.952,C,43,,,,,,,,,,,,,,,,,
2165,4231602,47.0389,-67.7397,47.0389,-67.7381,47.25,-67.75,21900,21859,23193,0.659,0.944,N,,,,,,,,,,,,,,,,,,
2166,4231630,45.9622,-66.8308,45.9606,-66.8292,46.25,-67.25,39900,39911,40216,0.704,0.992,C,42,,,,,,,,,,,,,,,,,
2167,4234010,46.5094,-84.3617,46.5061,-84.3617,46.75,-84.75,210000,207949,205624,0.859,0.979,C,52,,,,,,,,,,,,,,,,,
2168,4234400,46.0683,-80.6011,46.035,-80.5653,46.25,-80.25,13900,12191,12737,0.572,0.916,N,,,,,,,,,,,,,,,,,,
2169,4236010,43.1569,-79.0472,43.1578,-79.0456,42.75,-79.25,686000,683319,679103,0.917,0.99,C,65,,,,,,,,,,,,,,,,,
2170,4236600,44.3706,-77.7783,44.3723,-77.7766,44.25,-78.25,9090,9130,8840,0.678,0.972,N,,,,,,,,,,,,,,,,,,
2171,4243050,46.3778,-78.7233,46.3786,-78.725,46.75,-79.25,47900,49954,48133,0.664,0.995,N,,,,,,,,,,,,,,,,,,
2172,4243100,45.475,-76.2392,45.475,-76.2392,45.25,-76.25,89600,91262,91254,0.766,0.982,C,50,,,,,,,,,,,,,,,,,
2173,4243101,45.57,-74.3928,45.57,-74.3928,45.75,-74.75,143000,144791,138209,0.851,0.966,C,48,,,,,,,,,,,,,,,,,
2174,4243150,45.0058,-74.7953,45.0067,-74.7944,44.75,-75.25,774000,772002,773210,0.915,0.999,C,52,,,,,,,,,,,,,,,,,
2175,4243151,45.415,-73.6236,45.4108,-73.6236,45.75,-73.75,934246,934246,933268,0.925,0.999,C,66,,,,,,,,,,,,,,,,,
2176,4243230,45.5417,-73.8731,45.4542,-73.9939,45.75,-74.25,146000,148000,144695,0.825,0.991,N,,,,,,,,,,,,,,,,,,
2177,4243240,45.3983,-73.2589,45.4,-73.2572,45.25,-73.25,22000,22076,19917,0.63,0.905,N,,,,,,,,,,,,,,,,,,
2178,4243270,45.8617,-72.4531,45.8617,-72.4531,45.25,-71.75,9610,9614,8725,0.516,0.908,N,,,,,,,,,,,,,,,,,,
2179,4243300,46.6158,-72.6794,46.615,-72.6786,46.75,-72.75,42000,40963,43745,0.792,0.96,C,50,,,,,,,,,,,,,,,,,
2180,4243301,48.3361,-74.0586,48.3378,-74.0561,48.25,-74.25,9480,8679,10275,0.662,0.923,N,,,,,,,,,,,,,,,,,,
2181,4244410,48.7542,-71.84,48.7542,-71.8392,48.75,-71.75,26900,27388,27503,0.686,0.978,N,,,,,,,,,,,,,,,,,,
2182,4244430,48.5772,-71.6353,48.5756,-71.6344,48.25,-71.75,73000,72547,73709,0.815,0.99,C,51,,,,,,,,,,,,,,,,,
2183,4244450,54.6236,-60.9772,54.6253,-60.9772,54.75,-61.75,8930,9116,8941,0.518,0.999,N,,,,,,,,,,,,,,,,,,
2184,4244500,53.2478,-60.7892,53.2528,-60.7892,53.25,-61.25,92500,91243,92053,0.766,0.995,C,57,,,,,,,,,,,,,,,,,
2185,4244501,53.5361,-63.9642,53.5444,-63.985,53.75,-64.25,69200,68681,71575,0.746,0.967,C,49,,,,,,,,,,,,,,,,,
2186,4244580,49.5583,-68.7208,49.5558,-68.7192,49.75,-68.75,17900,17771,17599,0.543,0.983,N,,,,,,,,,,,,,,,,,,
2187,4244600,49.155,-68.4044,49.155,-68.4061,49.25,-68.75,18900,18992,19565,0.54,0.966,N,,,,,,,,,,,,,,,,,,
2188,4244605,49.335,-68.3475,49.3333,-68.3483,49.75,-68.25,45600,45935,48225,0.754,0.946,C,42,,,,,,,,,,,,,,,,,
2189,4244620,49.2014,-68.3389,49.1997,-68.3389,49.75,-68.25,45800,46078,48225,0.752,0.95,N,,,,,,,,,,,,,,,,,,
2190,4244630,51.1417,-61.6111,51.1425,-61.6103,51.25,-61.75,11600,11469,11466,0.657,0.988,N,,,,,,,,,,,,,,,,,,
2191,4244635,50.4272,-61.7136,50.4256,-61.7144,50.75,-61.75,15600,15296,15366,0.638,0.985,N,,,,,,,,,,,,,,,,,,
2192,4244640,50.19,-61.59,50.19,-61.5933,50.75,-61.75,16000,15746,15366,0.627,0.96,N,,,,,,,,,,,,,,,,,,
2193,4244655,51.8436,-60.1247,51.8461,-60.1214,52.25,-60.25,12100,12055,11338,0.523,0.937,N,,,,,,,,,,,,,,,,,,
2194,4244660,50.8686,-59.5992,50.8269,-59.6692,51.25,-59.75,19100,19041,20950,0.607,0.912,N,,,,,,,,,,,,,,,,,,
2195,4244890,50.3503,-66.1903,50.3503,-66.1911,50.75,-66.25,19000,18975,19138,0.619,0.993,N,,,,,,,,,,,,,,,,,,
2196,4245100,55.2639,-129.0861,55.2639,-129.0861,55.25,-129.25,19200,18381,19001,0.653,0.99,N,,,,,,,,,,,,,,,,,,
2197,4245250,54.6306,-128.432,54.6306,-128.4311,54.75,-128.25,42200,41862,42246,0.616,0.999,N,,,,,,,,,,,,,,,,,,
2198,4245920,55.7161,-127.6847,55.7178,-127.6864,56.25,-127.75,12400,12254,11937,0.483,0.963,N,,,,,,,,,,,,,,,,,,
2199,4351130,27.9861,-105.7556,27.9944,-105.7614,27.75,-106.25,9405,9503,10943,0.618,0.859,N,,,,,,,,,,,,,,,,,,
2200,4351200,29.57,-104.45,29.5692,-104.4475,29.25,-104.75,71964,67380,65749,0.758,0.914,C,44,,,,,,,,,,,,,,,,,
2201,4351410,27.8417,-101.1125,27.8384,-101.1208,28.25,-101.75,12825,12672,10891,0.684,0.849,N,,,,,,,,,,,,,,,,,,
2202,4351420,27.425,-100.9833,27.425,-100.9833,27.25,-100.75,23086,21981,19318,0.56,0.837,N,,,,,,,,,,,,,,,,,,
2203,4351900,25.9,-97.52,25.9533,-97.5567,26.25,-98.75,450902,490123,473963,0.791,0.951,C,51,,,,,,,,,,,,,,,,,
2204,4352100,32.72,-114.72,32.7192,-114.7192,32.75,-114.75,631960,618306,628266,0.884,0.994,C,52,,,,,,,,,,,,,,,,,
2205,4353300,28.93,-109.63,28.93,-109.6292,28.75,-109.75,57908,58697,64564,0.76,0.897,N,,,,,,,,,,,,,,,,,,
2206,4355080,21.9667,-105.15,21.9667,-105.1508,22.75,-104.75,25800,25599,22709,0.663,0.88,N,,,,,,,,,,,,,,,,,,
2207,4355100,21.825,-105.1153,21.8292,-105.117,21.75,-104.75,128943,128282,129919,0.753,0.992,C,50,,,,,,,,,,,,,,,,,
2208,4355200,20.9083,-105.1083,20.9083,-105.1091,20.75,-104.75,9329,9953,8702,0.388,0.933,N,,,,,,,,,,,,,,,,,,
2209,4355280,18.9417,-103.925,18.9542,-103.9292,19.25,-103.75,9744,9428,11664,0.616,0.835,N,,,,,,,,,,,,,,,,,,
2210,4355300,25.9542,-109.0458,25.9534,-109.0458,26.25,-108.75,34247,34103,33139,0.744,0.968,C,41,,,,,,,,,,,,,,,,,
2211,4355400,24.925,-107.3819,24.9242,-107.3827,25.25,-107.25,11409,11390,13988,0.541,0.816,N,,,,,,,,,,,,,,,,,,
2212,4355750,16.275,-97.5917,16.2742,-97.6059,16.25,-97.75,17617,17160,17628,0.538,0.999,N,,,,,,,,,,,,,,,,,,
2213,4355800,16.425,-95.3292,16.4242,-95.3342,16.75,-95.75,9364,9615,8908,0.557,0.951,N,,,,,,,,,,,,,,,,,,
2214,4358220,18.17,-96.08,18.1625,-96.0833,18.25,-96.25,21419,20683,20614,0.634,0.962,N,,,,,,,,,,,,,,,,,,
2215,4358300,21.9833,-98.5667,21.9675,-98.5617,21.75,-98.75,61063,64294,60549,0.669,0.992,N,,,,,,,,,,,,,,,,,,
2216,4358500,17.4381,-94.8667,17.4439,-94.8667,17.25,-94.75,9224,8979,11852,0.431,0.778,N,,,,,,,,,,,,,,,,,,
2217,4361100,18.18,-91.07,18.1917,-91.0608,18.25,-90.75,9628,11613,11778,0.505,0.817,N,,,,,,,,,,,,,,,,,,
2218,4362201,17.9583,-93.1833,18.0158,-93.1791,17.75,-93.25,37702,37224,38629,0.713,0.976,C,39,,,,,,,,,,,,,,,,,
2219,4362600,17.4333,-91.4833,17.4358,-91.4875,17.25,-91.25,47697,48303,50558,0.757,0.943,C,49,,,,,,,,,,,,,,,,,
2220,4462300,16.07,-90.43,16.0675,-90.4283,15.75,-90.75,10910,10349,11943,0.608,0.914,N,,,,,,,,,,,,,,,,,,
2221,4462500,16.52,-90.48,16.5217,-90.4817,16.75,-90.25,11875,12262,8908,0.469,0.75,N,,,,,,,,,,,,,,,,,,
2222,4462700,17.26,-90.75,17.26,-90.7492,17.25,-90.75,10820,7870,11828,0.476,0.915,N,,,,,,,,,,,,,,,,,,
2223,4466800,15.47,-88.77,15.4483,-88.8075,14.75,-89.25,12998,14333,11985,0.582,0.922,N,,,,,,,,,,,,,,,,,,
2224,4664800,13.43,-88.7,13.4283,-88.6967,13.75,-88.75,18176,17756,18031,0.643,0.992,N,,,,,,,,,,,,,,,,,,
2225,4772300,13.05,-84.72,13.0575,-84.7233,13.25,-84.75,14646,15151,15092,0.616,0.97,N,,,,,,,,,,,,,,,,,,
2226,4773800,11.02,-84.42,11.0167,-84.4217,11.25,-84.75,28600,31782,30327,0.696,0.943,N,,,,,,,,,,,,,,,,,,
2227,5101071,-14.9168,144.211,-14.9168,144.2127,-15.25,144.25,12930,11011,11943,0.568,0.924,N,,,,,,,,,,,,,,,,,,
2228,5101182,-21.53,146.86,-21.53,146.8608,-21.75,146.75,35326,35479,34284,0.647,0.971,N,,,,,,,,,,,,,,,,,,
2229,5101200,-19.7586,147.244,-19.7603,147.2457,-20.25,147.25,129900,129866,127084,0.785,0.978,C,56,,,,,,,,,,,,,,,,,
2230,5101201,-19.6421,147.397,-19.6388,147.3937,-20.25,147.25,129939,129899,127084,0.785,0.978,V,52,5101200,56,,,,,,,,,,,,,,,
2231,5101202,-19.7969,147.233,-19.7969,147.2347,-20.25,147.25,129712,129704,127084,0.786,0.98,N,,,,,,,,,,,,,,,,,,
2232,5101285,-25.64,149.79,-25.64,149.79,-25.75,149.75,15851,15948,19534,0.467,0.811,N,,,,,,,,,,,,,,,,,,
2233,5101300,-23.1475,150.3675,-23.1467,150.3675,-23.25,150.25,136398,136255,132945,0.829,0.975,N,,,,,,,,,,,,,,,,,,
2234,5101301,-23.089,150.107,-23.0915,150.107,-23.75,149.75,135757,135654,130099,0.834,0.958,C,55,,,,,,,,,,,,,,,,,
2235,5101470,-25.1362,151.982,-25.1362,151.982,-25.25,151.75,32455,32066,30696,0.723,0.946,C,42,,,,,,,,,,,,,,,,,
2236,5101500,-27.4397,152.669,-27.4405,152.669,-27.25,152.75,10170,10174,8276,0.503,0.814,N,,,,,,,,,,,,,,,,,,
2237,5101502,-27.4711,152.592,-27.4694,152.592,-27.25,152.75,10055,10039,8276,0.492,0.823,N,,,,,,,,,,,,,,,,,,
2238,5101503,-27.4675,152.599,-27.4675,152.599,-27.25,152.75,10056,10040,8276,0.492,0.823,N,,,,,,,,,,,,,,,,,,
2239,5104245,-28.6891,144.7859,-28.6891,144.7868,-28.75,144.75,22885,22646,24714,0.681,0.926,N,,,,,,,,,,,,,,,,,,
2240,5109110,-18.6419,139.252,-18.6186,139.207,-18.75,138.75,12690,12833,11700,0.549,0.922,N,,,,,,,,,,,,,,,,,,
2241,5109151,-18.1617,140.858,-18.1625,140.8572,-18.75,140.75,106300,97542,101554,0.769,0.955,C,51,,,,,,,,,,,,,,,,,
2242,5109161,-17.86,141.129,-17.8608,141.1298,-18.25,141.25,39360,47887,43937,0.791,0.896,C,48,,,,,,,,,,,,,,,,,
2243,5109170,-18.2025,142.876,-18.2017,142.8768,-18.25,143.25,10987,10946,11735,0.614,0.936,N,,,,,,,,,,,,,,,,,,
2244,5109200,-15.9509,142.377,-15.9501,142.377,-16.25,142.75,45872,45502,44478,0.773,0.97,C,52,,,,,,,,,,,,,,,,,
2245,5109201,-15.9424,142.374,-15.9424,142.3757,-16.25,143.25,45000,45503,41504,0.792,0.922,N,,,,,,,,,,,,,,,,,,
2246,5109210,-18.233,139.879,-18.233,139.8798,-18.75,139.75,23660,23473,29169,0.59,0.811,N,,,,,,,,,,,,,,,,,,
2247,5110400,-25.9088,139.3667,-25.908,139.3667,-25.75,139.25,119034,119127,116243,0.783,0.977,C,57,,,,,,,,,,,,,,,,,
2248,5141200,-7.1,111.83,-7.1125,111.8233,-7.25,111.75,12804,11680,12287,0.598,0.96,N,,,,,,,,,,,,,,,,,,
2249,5202044,-29.51,152.68,-29.5092,152.6833,-29.25,152.75,16953,16946,16166,0.592,0.954,N,,,,,,,,,,,,,,,,,,
2250,5202070,-30.0076,152.712,-31.0092,152.7126,-30.75,152.25,9980,10130,10651,0.599,0.937,N,,,,,,,,,,,,,,,,,,
2251,5202101,-32.73,151.55,-32.7292,151.5542,-32.75,151.25,17476,17866,18342,0.588,0.953,N,,,,,,,,,,,,,,,,,,
2252,5202102,-32.6606,151.403,-32.6606,151.403,-32.75,151.25,17320,17741,18342,0.585,0.944,N,,,,,,,,,,,,,,,,,,
2253,5202103,-32.5602,151.171,-32.5602,151.171,-32.75,151.25,16400,16398,18342,0.526,0.894,N,,,,,,,,,,,,,,,,,,
2254,5202135,-33.7468,150.682,-33.7468,150.682,-33.75,150.75,11000,11238,9990,0.447,0.908,N,,,,,,,,,,,,,,,,,,
2255,5204101,-34.4776,144.301,-34.3625,143.965,-34.75,144.75,57700,53100,45605,0.544,0.79,N,,,,,,,,,,,,,,,,,,
2256,5204102,-34.7552,146.549,-34.756,146.5498,-34.75,146.75,34200,35089,35422,0.791,0.966,C,52,,,,,,,,,,,,,,,,,
2257,5204103,-35.0751,148.107,-35.0743,148.107,-35.25,148.25,21100,21337,22725,0.766,0.928,C,49,,,,,,,,,,,,,,,,,
2258,5204104,-35.001,148.574,-35.0018,148.574,-34.75,148.75,13100,13105,15134,0.731,0.866,C,44,,,,,,,,,,,,,,,,,
2259,5204106,-34.665,143.492,-34.6808,143.2401,-34.25,143.75,166000,137592,138374,0.756,0.834,C,40,,,,,,,,,,,,,,,,,
2260,5204181,-29.4261,149.847,-29.4261,149.847,-29.25,149.75,12960,12470,10773,0.338,0.831,N,,,,,,,,,,,,,,,,,,
2261,5204243,-29.2387,144.4553,-29.2399,144.4551,-29.25,144.25,35239,24344,32863,0.574,0.933,N,,,,,,,,,,,,,,,,,,
2262,5204250,-30.5347,145.115,-30.5347,145.1142,-30.25,145.25,489300,463541,473958,0.917,0.969,C,60,,,,,,,,,,,,,,,,,
2263,5204251,-33.7464,142.268,-33.7464,142.2672,-33.25,142.25,647200,573246,623194,0.869,0.963,C,58,,,,,,,,,,,,,,,,,
2264,5204252,-32.4353,142.38,-32.4353,142.38,-31.75,143.25,575000,545341,568154,0.886,0.988,C,59,,,,,,,,,,,,,,,,,
2265,5204255,-30.0879,145.937,-30.0879,145.937,-29.75,146.25,386000,390917,383440,0.906,0.993,C,61,,,,,,,,,,,,,,,,,
2266,5204268,-34.1915,141.597,-34.1907,141.597,-34.25,141.75,991000,860680,984006,0.834,0.993,N,,,,,,,,,,,,,,,,,,
2267,5204300,-33.8695,144.881,-33.8695,144.881,-33.25,145.75,55900,56555,59399,0.732,0.941,C,50,,,,,,,,,,,,,,,,,
2268,5204301,-33.4108,147.991,-33.4108,147.991,-33.25,148.25,19000,18985,23140,0.683,0.821,N,,,,,,,,,,,,,,,,,,
2269,5204401,-32.6332,149.081,-32.6349,149.081,-32.75,149.25,13980,13812,12970,0.689,0.928,N,,,,,,,,,,,,,,,,,,
2270,5204450,-29.9472,146.864,-30.0417,146.0445,-30.25,147.25,297850,244311,189619,0.735,0.637,C,34,,,,,,,,,,,,,,,,,
2271,5204451,-30.0153,148.061,-30.0153,148.0602,-30.25,147.75,132200,115483,150249,0.702,0.88,C,45,,,,,,,,,,,,,,,,,
2272,5204452,-29.353,148.689,-29.4933,148.6866,-29.25,148.75,64800,63822,62344,0.777,0.962,C,53,,,,,,,,,,,,,,,,,
2273,5204460,-29.0296,147.313,-29.0288,147.3138,-28.25,148.25,82162,83850,99312,0.679,0.827,N,,,,,,,,,,,,,,,,,,
2274,5223100,5.77,102.15,5.77,102.1508,5.75,102.25,11900,12262,12256,0.535,0.971,N,,,,,,,,,,,,,,,,,,
2275,5224500,3.45,102.43,3.4475,102.425,3.75,102.25,19000,19037,18541,0.656,0.976,N,,,,,,,,,,,,,,,,,,
2276,5230300,2.01,112.94,2.0183,112.9392,2.25,112.75,34053,31404,34055,0.684,1,N,,,,,,,,,,,,,,,,,,
2277,5230400,2.15,113.07,2.1442,113.08,2.25,113.25,21192,18677,21668,0.582,0.978,N,,,,,,,,,,,,,,,,,,
2278,5230500,2.7,113.77,2.6967,113.7733,2.75,113.75,18190,15654,18572,0.55,0.979,N,,,,,,,,,,,,,,,,,,
2279,5231700,5.3,117.59,5.3008,117.5925,5.25,117.25,10800,10814,12346,0.688,0.875,N,,,,,,,,,,,,,,,,,,
2280,5302229,-37.6611,148.361,-37.6611,148.3602,-37.25,148.25,13421,13541,12413,0.646,0.925,N,,,,,,,,,,,,,,,,,,
2281,5302400,-37.9247,141.281,-37.9255,141.281,-37.75,141.25,11914,11552,14748,0.731,0.808,C,44,,,,,,,,,,,,,,,,,
2282,5304140,-34.8472,143.342,-34.8464,143.3428,-35.25,143.75,116393,115838,100004,0.803,0.859,C,47,,,,,,,,,,,,,,,,,
2283,5404270,-34.1787,140.275,-34.1787,140.275,-34.25,140.25,1000001,872343,1001825,0.824,0.998,V,53,5404271,56,,,,,,,,,,,,,,,
2284,5404271,-34.3509,139.616,-34.3501,139.6168,-34.25,140.25,955018,891608,1001825,0.81,0.953,C,56,,,,,,,,,,,,,,,,,
2285,5410100,-27.7013,140.8433,-27.7482,140.5546,-27.75,140.75,232846,224249,230568,0.819,0.99,C,52,,,,,,,,,,,,,,,,,
2286,5550500,-4.22,142.16,-4.1442,142.8966,-4.25,142.25,40922,39924,40168,0.681,0.982,N,,,,,,,,,,,,,,,,,,
2287,5553100,-7,145.07,-6.4425,144.5553,-6.25,144.75,11100,10330,9243,0.466,0.833,N,,,,,,,,,,,,,,,,,,
2288,5606066,-28.8242,114.8455,-28.8242,114.8455,-28.75,115.25,11795,11614,16375,0.494,0.72,N,,,,,,,,,,,,,,,,,,
2289,5606080,-27.8567,114.547,-27.8567,114.5478,-27.75,114.75,86777,74753,69250,0.704,0.798,C,40,,,,,,,,,,,,,,,,,
2290,5606100,-34.0715,115.619,-34.0698,115.6207,-33.75,116.75,11593,20229,15502,0.554,0.748,N,,,,,,,,,,,,,,,,,,
2291,5607023,-17.6722,126.028,-17.673,126.0263,-17.75,126.25,17152,17102,17769,0.643,0.965,N,,,,,,,,,,,,,,,,,,
2292,5607024,-18.2963,125.5263,-18.2955,125.5255,-18.25,125.75,46350,45595,44260,0.758,0.955,C,52,,,,,,,,,,,,,,,,,
2293,5607025,-17.7362,123.646,-17.7337,123.6477,-17.75,123.75,91902,91507,103014,0.749,0.892,C,40,,,,,,,,,,,,,,,,,
2294,5607090,-14.6619,126.994,-14.6619,126.9948,-15.25,126.75,14000,13761,14917,0.457,0.939,N,,,,,,,,,,,,,,,,,,
2295,5607200,-24.8276,113.7691,-24.8268,113.7691,-24.75,114.75,72902,73519,75969,0.787,0.96,C,48,,,,,,,,,,,,,,,,,
2296,5607400,-22.5443,115.499,-22.5451,115.4982,-22.75,115.75,71387,71492,71122,0.786,0.996,C,51,,,,,,,,,,,,,,,,,
2297,5607450,-21.3331,116.156,-22.561,119.8467,-22.75,120.25,18371,17171,19938,0.604,0.921,N,,,,,,,,,,,,,,,,,,
2298,5607500,-20.3114,119.249,-20.3097,119.2515,-20.75,119.75,53323,54679,48958,0.694,0.918,N,,,,,,,,,,,,,,,,,,
2299,5608090,-16.1336,128.74,-16.1336,128.74,-16.25,128.75,45195,45184,44359,0.749,0.982,N,,,,,,,,,,,,,,,,,,
2300,5608095,-17.3738,128.8537,-17.3738,128.8537,-17.75,128.75,19587,19399,20656,0.644,0.948,N,,,,,,,,,,,,,,,,,,
2301,5608096,-15.5696,128.693,-15.5704,128.6922,-15.75,128.75,51028,50776,50315,0.747,0.986,C,45,,,,,,,,,,,,,,,,,
2302,5708110,-15.5515,130.964,-17.9501,131.6601,-18.75,132.25,44900,92872,90126,0.503,0.498,N,,,,,,,,,,,,,,,,,,
2303,5708126,-15.934,129.739,-15.9357,129.7415,-16.25,129.75,10204,7117,8916,0.475,0.874,N,,,,,,,,,,,,,,,,,,
2304,5708141,-14.3633,131.5737,-14.3633,131.5754,-14.25,131.75,33227,37058,38976,0.686,0.852,N,,,,,,,,,,,,,,,,,,
