1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
6116,6855401,62.7698,30.1308,62.7706,30.1308,62.79,30.21,20816,20678,20929,0.93,0.995,C,60,,,,,,,,,,,,,,,,,
6117,6855402,62.5499,27.7686,62.4492,28.6767,62.46,28.62,16270,16862,16829,0.936,0.967,C,58,,,,,,,,,,,,,,,,,
6118,6855410,62.7847,30.764,62.7839,30.764,62.79,30.79,4183,4107,4082,0.883,0.976,C,50,,,,,,,,,,,,,,,,,
6119,6855440,63.2204,27.2034,63.2204,27.2026,63.21,27.29,5583,5540,5557,0.89,0.995,C,55,,,,,,,,,,,,,,,,,
6120,6855450,62.5618,28.6252,62.5718,28.6286,62.54,28.62,2110,1996,2050,0.795,0.972,N,,,,,,,,,,,,,,,,,,
6121,6855460,63.045,28.3047,63.045,28.3055,63.04,28.37,4128,4141,4129,0.87,1,C,57,,,,,,,,,,,,,,,,,
6122,6855470,62.801,30.429,62.851,30.4415,62.87,30.54,6389,6346,6351,0.9,0.994,C,58,,,,,,,,,,,,,,,,,
6123,6855480,63.4178,30.4707,63.4178,30.4715,63.46,30.46,6259,6168,6272,0.885,0.998,C,58,,,,,,,,,,,,,,,,,
6124,6855662,62.2143,30.5007,62.2143,30.4999,62.29,30.46,1883,1836,1918,0.801,0.982,C,50,,,,,,,,,,,,,,,,,
6125,6864050,41.4167,23.35,41.4042,23.3458,41.46,23.29,10243,10267,10473,0.888,0.978,C,37,,,,,,,,,,,,,,,,,
6126,6864100,41.85,23.1167,41.8533,23.1342,41.87,23.12,6777,6727,6741,0.885,0.995,N,,,,,,,,,,,,,,,,,,
6127,6864200,42.3908,22.7142,42.3933,22.71,42.46,22.71,2171,2163,2090,0.801,0.963,N,,,,,,,,,,,,,,,,,,
6128,6864800,41.525,23.8696,41.5258,23.8704,41.54,23.79,2260,2241,2178,0.823,0.964,C,34,,,,,,,,,,,,,,,,,
6129,6865100,42.15,24.75,42.1542,24.75,42.12,24.71,7981,7934,7968,0.881,0.998,N,,,,,,,,,,,,,,,,,,
6130,6865500,41.9333,25.9,41.9508,25.9075,41.96,25.87,19693,18821,18725,0.922,0.951,N,,,,,,,,,,,,,,,,,,
6131,6865600,41.7667,26.2,41.7667,26.1942,41.79,26.12,20857,20792,20775,0.927,0.996,C,40,,,,,,,,,,,,,,,,,
6132,6866500,43.0167,27.5333,43.0292,27.5383,43.04,27.54,4857,4863,4716,0.852,0.971,N,,,,,,,,,,,,,,,,,,
6133,6870600,65.8717,29.9566,65.9026,29.8683,65.96,29.71,870,1305,1301,0.717,0.669,N,,,,,,,,,,,,,,,,,,
6134,6870640,66.3693,29.3152,66.3693,29.3152,66.37,29.29,1986,1948,1960,0.843,0.987,C,55,,,,,,,,,,,,,,,,,
6135,6871100,68.4649,28.464,68.4649,28.464,68.46,28.46,1628,1578,1559,0.781,0.958,N,,,,,,,,,,,,,,,,,,
6136,6887200,43.2322,40.3767,43.2231,40.375,43.29,40.37,1410,1479,1500,0.692,0.94,N,,,,,,,,,,,,,,,,,,
6137,6887320,42.22,41.8,42.2125,41.7958,42.21,41.96,13330,13282,13337,0.925,0.999,N,,,,,,,,,,,,,,,,,,
6138,6887350,42.0414,41.7975,42.0356,41.7975,42.04,41.87,1100,1094,1151,0.667,0.956,N,,,,,,,,,,,,,,,,,,
6139,6887400,42.4206,42.7056,42.4197,42.7056,42.46,42.71,3450,3419,3355,0.816,0.972,C,34,,,,,,,,,,,,,,,,,
6140,6930170,69.0167,29,69.025,29,69.04,28.87,14600,14704,14695,0.914,0.994,N,,,,,,,,,,,,,,,,,,
6141,6934100,55.9569,8.7072,55.9569,8.7072,55.96,8.79,1055,1054,869,0.731,0.824,N,,,,,,,,,,,,,,,,,,
6142,6934120,56.335,8.3456,56.335,8.3456,56.37,8.46,1097,1121,1198,0.665,0.916,N,,,,,,,,,,,,,,,,,,
6143,6934250,56.2403,9.6705,56.2411,9.6705,56.21,9.71,1285,1275,1252,0.683,0.974,N,,,,,,,,,,,,,,,,,,
6144,6934270,56.3936,9.7941,56.3936,9.7941,56.37,9.79,1788,1780,1731,0.747,0.968,N,,,,,,,,,,,,,,,,,,
6145,6935020,46.9331,7.448,46.9331,7.448,46.96,7.46,2945,2968,2954,0.771,0.997,N,,,,,,,,,,,,,,,,,,
6146,6935050,47.5551,7.5994,47.5559,7.5994,47.54,7.62,35901,35742,35613,0.934,0.992,N,,,,,,,,,,,,,,,,,,
6147,6935051,47.5594,7.6167,47.5586,7.6167,47.54,7.62,35897,35737,35613,0.934,0.992,V,61,6935053,61,,,,,,,,,,,,,,,
6148,6935052,47.5599,7.5884,47.5607,7.5892,47.54,7.62,35905,35819,35613,0.936,0.992,V,53,6935053,61,,,,,,,,,,,,,,,
6149,6935053,47.5607,7.7999,47.5615,7.7991,47.54,7.87,34526,34319,34215,0.933,0.991,C,61,,,,,,,,,,,,,,,,,
6150,6935054,47.5704,8.33,47.5712,8.33,47.54,8.37,14718,14676,14314,0.897,0.973,C,58,,,,,,,,,,,,,,,,,
6151,6935055,47.6823,8.6259,47.6823,8.6267,47.71,8.62,11887,11825,11460,0.871,0.964,C,57,,,,,,,,,,,,,,,,,
6152,6935145,46.8377,9.4561,46.8385,9.4561,46.87,9.46,3229,3215,3190,0.8,0.988,C,55,,,,,,,,,,,,,,,,,
6153,6935146,46.8439,9.4825,46.8439,9.4825,46.87,9.46,3249,3242,3190,0.808,0.982,V,45,6935145,55,,,,,,,,,,,,,,,
6154,6935300,47.5166,8.2348,47.5166,8.2331,47.54,8.21,17601,17452,17699,0.908,0.994,C,60,,,,,,,,,,,,,,,,,
6155,6935301,47.4825,8.1949,47.4825,8.1957,47.46,8.12,11726,11597,11420,0.887,0.974,C,58,,,,,,,,,,,,,,,,,
6156,6935302,47.2666,7.8306,47.2674,7.8306,47.29,7.79,10119,10003,10075,0.869,0.996,C,58,,,,,,,,,,,,,,,,,
6157,6935310,47.421,8.2713,47.421,8.2705,47.37,8.29,3382,3379,3469,0.859,0.975,C,56,,,,,,,,,,,,,,,,,
6158,6935400,47.5965,8.682,47.5973,8.682,47.62,8.79,1696,1713,1631,0.753,0.962,N,,,,,,,,,,,,,,,,,,
6159,6935401,47.5058,9.2116,47.505,9.2116,47.46,9.21,1085,1102,1108,0.812,0.979,C,54,,,,,,,,,,,,,,,,,
6160,6935500,47.3831,9.6409,47.3831,9.6417,47.29,9.62,6119,6343,6124,0.861,0.999,C,58,,,,,,,,,,,,,,,,,
6161,6939050,46.153,5.9707,46.153,5.9699,46.21,6.04,10323,10267,10242,0.89,0.992,C,59,,,,,,,,,,,,,,,,,
6162,6939200,46.3495,6.8886,46.3495,6.8886,46.37,6.87,5244,5308,5242,0.846,1,C,57,,,,,,,,,,,,,,,,,
6163,6939500,46.1257,7.0913,46.1257,7.0921,46.12,7.12,3752,3763,3631,0.83,0.968,C,55,,,,,,,,,,,,,,,,,
6164,6943100,46.8858,10.4654,46.8858,10.4662,46.87,10.46,1945,1937,2009,0.757,0.968,N,,,,,,,,,,,,,,,,,,
6165,6948100,46.1938,9.0093,46.1938,9.0101,46.21,9.04,1515,1522,1365,0.736,0.901,N,,,,,,,,,,,,,,,,,,
6166,6955430,59.8372,30.5294,59.8356,30.5286,59.79,30.62,281000,282951,283311,0.972,0.992,C,60,,,,,,,,,,,,,,,,,
6167,6955600,60.98,32.9683,60.9792,32.9608,60.96,32.96,2120,2200,2293,0.843,0.925,C,36,,,,,,,,,,,,,,,,,
6168,6955610,60.93,34.3,60.9458,34.3033,60.96,34.29,67100,65133,65373,0.955,0.974,C,46,,,,,,,,,,,,,,,,,
6169,6970100,63.82,38.47,63.8283,38.4733,63.79,38.46,55700,55754,56151,0.952,0.992,C,60,,,,,,,,,,,,,,,,,
6170,6970101,62.57,39.83,62.5708,39.83,62.46,39.79,40600,38746,38945,0.944,0.959,C,48,,,,,,,,,,,,,,,,,
6171,6970102,62.15,39.37,62.1625,39.3567,62.12,39.29,29500,29366,29797,0.939,0.99,C,49,,,,,,,,,,,,,,,,,
6172,6970103,61.57,39.02,61.56,39.0167,61.54,39.04,12800,12773,12809,0.904,0.999,C,45,,,,,,,,,,,,,,,,,
6173,6970105,63.9231,36.2511,63.9206,36.2511,63.87,36.21,1350,1365,1267,0.812,0.939,C,38,,,,,,,,,,,,,,,,,
6174,6970110,61.68,39.28,61.6875,39.2867,61.71,39.37,7040,7040,7324,0.906,0.961,C,42,,,,,,,,,,,,,,,,,
6175,6970115,60.5533,39.1733,60.5508,39.1708,60.54,39.29,1590,1972,1954,0.783,0.814,N,,,,,,,,,,,,,,,,,,
6176,6970120,63.72,39.62,63.7167,39.62,63.71,39.62,1800,1679,1753,0.805,0.974,C,42,,,,,,,,,,,,,,,,,
6177,6970125,60.93,38.85,60.9308,38.85,60.87,38.87,6450,6470,6499,0.871,0.992,C,43,,,,,,,,,,,,,,,,,
6178,6970131,64.4667,34.6833,64.4842,34.6617,64.37,34.46,26600,26562,26702,0.933,0.996,N,,,,,,,,,,,,,,,,,,
6179,6970135,62.13,38.57,62.1308,38.57,62.12,38.54,5550,5503,5599,0.864,0.991,C,43,,,,,,,,,,,,,,,,,
6180,6970136,64.22,34.33,64.22,34.33,64.21,34.29,23600,25407,25578,0.937,0.923,V,36,6970155,41,,,,,,,,,,,,,,,
6181,6970137,64.5253,34.7658,64.5269,34.7642,64.46,34.62,27000,27022,27186,0.933,0.993,N,,,,,,,,,,,,,,,,,,
6182,6970140,62.1263,40.6683,62.1246,40.6667,62.12,40.71,1010,1055,1044,0.776,0.967,N,,,,,,,,,,,,,,,,,,
6183,6970145,63.9833,34.2,63.8767,34.16,63.79,34.04,4000,3399,3304,0.83,0.826,V,28,6970146,33,,,,,,,,,,,,,,,
6184,6970146,63.87,34.13,63.8642,34.1308,63.79,34.04,3360,3390,3304,0.832,0.983,C,33,,,,,,,,,,,,,,,,,
6185,6970155,64.4333,34.45,64.4225,34.48,64.37,34.46,26500,26456,26702,0.935,0.992,C,41,,,,,,,,,,,,,,,,,
6186,6970160,63.0167,35.7,63.0008,35.6917,62.96,35.71,2210,2051,2088,0.859,0.945,C,36,,,,,,,,,,,,,,,,,
6187,6970175,63.4167,34.0667,63.4108,34.0667,63.37,34.04,7480,7607,7608,0.876,0.983,C,38,,,,,,,,,,,,,,,,,
6188,6970180,63.22,33.28,63.2175,33.2817,63.21,33.21,3480,3557,3436,0.813,0.987,C,34,,,,,,,,,,,,,,,,,
6189,6970185,63.55,33.0833,63.4858,33.0608,63.46,33.04,1860,1770,1802,0.811,0.969,C,31,,,,,,,,,,,,,,,,,
6190,6970200,64.31,39.48,64.3892,39.4717,64.37,39.37,1190,1117,1240,0.778,0.96,N,,,,,,,,,,,,,,,,,,
6191,6970250,64.13,41.92,64.1433,41.9058,64.12,41.87,348000,348337,349177,0.974,0.997,C,61,,,,,,,,,,,,,,,,,
6192,6970251,63.27,42.03,63.2558,42.035,63.21,42.04,285000,284358,284817,0.971,0.999,C,47,,,,,,,,,,,,,,,,,
6193,6970252,62.08,45.12,62.0817,45.1133,62.04,45.12,220000,221534,222224,0.962,0.99,C,56,,,,,,,,,,,,,,,,,
6194,6970270,62.52,42.8,62.51,42.795,62.54,42.79,43900,43785,43701,0.943,0.995,C,47,,,,,,,,,,,,,,,,,
6195,6970271,62.1,42.9167,62.085,42.9025,62.04,42.87,38400,38425,38312,0.937,0.998,N,,,,,,,,,,,,,,,,,,
6196,6970272,61.12,42.18,61.12,42.18,61.12,42.12,13200,13154,13016,0.913,0.986,C,48,,,,,,,,,,,,,,,,,
6197,6970273,60.4,41.72,60.4,41.7133,60.37,41.71,1410,1408,1457,0.774,0.968,N,,,,,,,,,,,,,,,,,,
6198,6970275,61.2,41.8167,61.2033,41.8233,61.21,41.79,4840,4835,4717,0.868,0.975,C,38,,,,,,,,,,,,,,,,,
6199,6970280,61.0333,41.9,61.0158,41.9092,60.96,41.87,1310,1299,1265,0.798,0.966,N,,,,,,,,,,,,,,,,,,
6200,6970283,61.0929,40.9237,61.0879,40.9246,61.12,40.96,1030,965,1038,0.621,0.992,N,,,,,,,,,,,,,,,,,,
6201,6970290,60.1,40.78,60.105,40.7808,60.12,40.79,4860,4923,4768,0.858,0.981,C,38,,,,,,,,,,,,,,,,,
6202,6970291,60.55,40.42,60.5433,40.42,60.54,40.37,1110,1138,1014,0.767,0.914,N,,,,,,,,,,,,,,,,,,
6203,6970295,60.0153,41.0739,60.0178,41.0739,60.04,41.04,1700,1636,1602,0.759,0.942,N,,,,,,,,,,,,,,,,,,
6204,6970297,60.1,40.0125,60.0983,40.0142,60.12,40.04,1540,1730,1932,0.772,0.797,N,,,,,,,,,,,,,,,,,,
6205,6970310,64.65,41.0333,64.6567,41.0333,64.62,41.12,1400,1344,1291,0.804,0.922,N,,,,,,,,,,,,,,,,,,
6206,6970315,64.3,40.15,64.3017,40.1483,64.29,40.12,1820,1739,1733,0.772,0.952,N,,,,,,,,,,,,,,,,,,
6207,6970325,65.67,40.42,65.6717,40.4208,65.62,40.46,1840,1795,1867,0.826,0.986,C,36,,,,,,,,,,,,,,,,,
6208,6970400,64.72,43.48,64.7183,43.48,64.71,43.54,36700,36930,37243,0.947,0.985,C,55,,,,,,,,,,,,,,,,,
6209,6970401,63.58,45.6,63.5883,45.6033,63.62,45.62,17100,17222,17422,0.93,0.982,C,46,,,,,,,,,,,,,,,,,
6210,6970402,63,46.78,62.9983,46.7808,62.96,46.79,10200,10238,10371,0.922,0.984,C,40,,,,,,,,,,,,,,,,,
6211,6970403,62.6667,46.2,62.6775,46.2025,62.71,46.12,3120,3153,3161,0.856,0.987,C,38,,,,,,,,,,,,,,,,,
6212,6970410,64.3,44.62,64.3008,44.62,64.29,44.62,1970,1963,1878,0.8,0.953,C,29,,,,,,,,,,,,,,,,,
6213,6970417,63.53,45.62,63.5367,45.6158,63.54,45.54,1060,1045,1045,0.786,0.986,N,,,,,,,,,,,,,,,,,,
6214,6970420,63.6287,44.3933,63.6287,44.39,63.54,44.29,4390,4432,4569,0.876,0.961,C,33,,,,,,,,,,,,,,,,,
6215,6970425,62.47,46.77,62.4717,46.77,62.46,46.71,1620,1640,1611,0.818,0.994,C,32,,,,,,,,,,,,,,,,,
6216,6970428,60.1679,47.3338,60.1829,47.3304,60.21,47.29,2340,2355,2321,0.852,0.992,C,37,,,,,,,,,,,,,,,,,
6217,6970430,63.92,44.1667,63.9125,44.1625,63.87,43.96,2780,4326,4028,0.803,0.69,C,19,,,,,,,,,,,,,,,,,
6218,6970435,61.72,46.72,61.7158,46.7225,61.71,46.79,3540,3548,3493,0.841,0.987,C,40,,,,,,,,,,,,,,,,,
6219,6970445,62.53,44.4,62.5367,44.3983,62.54,44.37,1510,1464,1387,0.793,0.919,N,,,,,,,,,,,,,,,,,,
6220,6970450,60.57,46.45,60.5708,46.45,60.54,46.46,34800,34878,35164,0.935,0.99,C,45,,,,,,,,,,,,,,,,,
6221,6970451,60.27,47.07,60.2733,47.0508,60.29,47.04,15200,15090,15199,0.905,1,C,48,,,,,,,,,,,,,,,,,
6222,6970452,59.9833,45.7667,59.9825,45.795,59.96,45.79,8890,8852,8992,0.905,0.989,C,40,,,,,,,,,,,,,,,,,
6223,6970453,59.3333,45.6167,59.3283,45.615,59.37,45.71,1450,1455,1492,0.806,0.972,C,34,,,,,,,,,,,,,,,,,
6224,6970455,59.7667,45.35,59.7658,45.35,59.79,45.29,1480,1430,1602,0.757,0.924,N,,,,,,,,,,,,,,,,,,
6225,6970456,60.07,45.65,60.055,45.645,60.04,45.62,2010,2006,1844,0.801,0.917,C,33,,,,,,,,,,,,,,,,,
6226,6970459,59.95,46.68,59.95,46.68,59.87,46.71,1010,1000,1000,0.777,0.99,N,,,,,,,,,,,,,,,,,,
6227,6970460,60.67,45.87,60.6717,45.87,60.71,45.79,49200,49154,49391,0.923,0.996,C,54,,,,,,,,,,,,,,,,,
6228,6970461,59.9787,42.7713,59.9696,42.7738,59.96,42.79,34800,34856,34836,0.931,0.999,C,49,,,,,,,,,,,,,,,,,
6229,6970462,59.43,40.22,59.4292,40.2192,59.46,40.21,15500,15686,15458,0.893,0.997,C,47,,,,,,,,,,,,,,,,,
6230,6970470,60.3883,44.1583,60.385,44.1567,60.46,44.12,2360,2298,2317,0.823,0.982,C,37,,,,,,,,,,,,,,,,,
6231,6970471,59.4833,42.55,59.4833,42.5517,59.46,42.62,1100,1089,1144,0.787,0.962,N,,,,,,,,,,,,,,,,,,
6232,6970472,59.9167,42.5,59.9092,42.5,59.87,42.46,1420,1438,1601,0.775,0.887,N,,,,,,,,,,,,,,,,,,
6233,6970475,59.0221,40.455,59.0562,40.4717,58.96,40.62,1230,1210,1208,0.779,0.982,N,,,,,,,,,,,,,,,,,,
6234,6970480,61.13,43.35,61.1292,43.3467,61.12,43.46,9730,9691,9526,0.906,0.979,C,43,,,,,,,,,,,,,,,,,
6235,6970481,61.6154,43.9542,61.6087,43.9508,61.54,44.04,7210,6649,6426,0.878,0.891,C,36,,,,,,,,,,,,,,,,,
6236,6970482,61.2512,44.7071,61.2487,44.7046,61.21,44.71,4300,4279,4119,0.838,0.958,C,33,,,,,,,,,,,,,,,,,
6237,6970485,60.87,43,60.8683,43,60.79,43.04,4410,4428,4325,0.837,0.981,N,,,,,,,,,,,,,,,,,,
6238,6970490,62.9,43.1,62.9042,43.0983,62.96,43.12,2470,2457,2503,0.816,0.987,C,34,,,,,,,,,,,,,,,,,
6239,6970495,62.2333,42.6833,62.2525,42.6783,62.21,42.62,2240,2215,2335,0.838,0.959,C,38,,,,,,,,,,,,,,,,,
6240,6970500,65,45.62,64.99,45.6225,64.96,45.54,56400,56060,56378,0.954,1,C,60,,,,,,,,,,,,,,,,,
6241,6970501,64.17,48.83,64.1625,48.8367,64.12,48.87,16100,16112,16111,0.901,0.999,C,43,,,,,,,,,,,,,,,,,
6242,6970502,63.6333,49.45,63.635,49.45,63.71,49.29,6450,6432,6407,0.901,0.993,C,45,,,,,,,,,,,,,,,,,
6243,6970505,64.6333,49.1,64.6325,49.1067,64.62,49.12,2930,2940,2980,0.869,0.983,C,39,,,,,,,,,,,,,,,,,
6244,6970515,63.3667,49.1,63.36,49.145,63.29,49.12,2010,1986,1877,0.781,0.934,N,,,,,,,,,,,,,,,,,,
6245,6970520,64.6,46.15,64.5758,46.1458,64.54,46.21,19000,18763,18877,0.923,0.994,C,46,,,,,,,,,,,,,,,,,
6246,6970521,63.45,47.9333,63.45,47.92,63.46,47.96,6980,7011,7181,0.897,0.972,C,39,,,,,,,,,,,,,,,,,
6247,6970540,65.3,43.9667,65.3192,43.9342,65.29,43.96,2880,2919,2995,0.865,0.962,C,35,,,,,,,,,,,,,,,,,
6248,6970550,64.97,43.52,64.97,43.505,64.96,43.54,3040,3276,3463,0.867,0.878,C,43,,,,,,,,,,,,,,,,,
6249,6970551,60.85,42.5,60.8283,42.4825,60.79,42.46,1740,1667,1575,0.757,0.905,N,,,,,,,,,,,,,,,,,,
6250,6970560,65.8167,45.0333,65.7967,45.0383,65.79,45.04,12000,11972,12057,0.88,0.995,C,50,,,,,,,,,,,,,,,,,
6251,6970561,65.6833,47.6833,65.6858,47.6792,65.71,47.71,4520,4521,4602,0.866,0.982,C,38,,,,,,,,,,,,,,,,,
6252,6970565,65.7667,43.3333,65.7583,43.3367,65.71,43.29,5570,5213,5115,0.862,0.918,C,32,,,,,,,,,,,,,,,,,
6253,6970580,65.38,41.85,65.3875,41.8542,65.37,41.79,1240,1294,1261,0.735,0.983,N,,,,,,,,,,,,,,,,,,
6254,6970583,65.37,41.85,65.3708,41.85,65.29,41.87,1700,1604,1564,0.787,0.92,N,,,,,,,,,,,,,,,,,,
6255,6970600,65.27,51.85,65.2692,51.8458,65.21,51.87,4890,4877,4822,0.872,0.986,C,51,,,,,,,,,,,,,,,,,
6256,6970601,64.7667,51.0667,64.7667,51.0667,64.79,51.04,2250,2165,2217,0.803,0.985,C,40,,,,,,,,,,,,,,,,,
6257,6970620,62.4329,56.2592,62.4304,56.255,62.37,56.21,2910,2947,2900,0.84,0.997,N,,,,,,,,,,,,,,,,,,
6258,6970630,66.5,48.2167,66.5008,48.2167,66.46,48.29,2780,2869,2683,0.832,0.965,C,40,,,,,,,,,,,,,,,,,
6259,6970680,61.43,47.65,61.4367,47.6442,61.46,47.71,112000,111382,111569,0.963,0.996,C,47,,,,,,,,,,,,,,,,,
6260,6970681,61.6867,50.8183,61.7217,50.8108,61.71,50.87,66900,67851,68279,0.956,0.98,C,45,,,,,,,,,,,,,,,,,
6261,6970682,61.77,53.67,61.7642,53.67,61.79,53.71,26500,26487,26746,0.935,0.991,C,54,,,,,,,,,,,,,,,,,
6262,6970683,61.6296,54.8713,61.6229,54.8713,61.62,54.87,15500,15508,15721,0.919,0.986,N,,,,,,,,,,,,,,,,,,
6263,6970684,62.2,54.1904,62.2,54.1896,62.29,54.21,4660,4658,4818,0.853,0.967,C,37,,,,,,,,,,,,,,,,,
6264,6970685,62.4358,54.6929,62.4475,54.6688,62.46,54.71,1200,1157,1197,0.791,0.998,N,,,,,,,,,,,,,,,,,,
6265,6970690,61.895,55.1164,61.895,55.1081,61.87,55.12,1310,1322,1292,0.798,0.986,N,,,,,,,,,,,,,,,,,,
6266,6970695,61.1322,54.1925,61.1297,54.1925,61.12,54.21,1600,1551,1550,0.802,0.969,C,35,,,,,,,,,,,,,,,,,
6267,6970698,61.28,53.67,61.2842,53.67,61.29,53.62,2070,2079,2069,0.826,1,C,36,,,,,,,,,,,,,,,,,
6268,6970700,67.58,52.17,67.5983,52.1667,67.54,52.12,312000,310423,311509,0.979,0.998,C,61,,,,,,,,,,,,,,,,,
6269,6970701,65.47,52.25,65.4167,52.25,65.46,52.29,248000,246628,247279,0.978,0.997,C,61,,,,,,,,,,,,,,,,,
6270,6970702,65.9613,55.155,65.871,55.0108,65.96,55.12,205000,204109,204768,0.974,0.999,C,40,,,,,,,,,,,,,,,,,
6271,6970703,64.27,57.62,64.2642,57.62,64.29,57.62,67500,67386,68085,0.959,0.991,C,55,,,,,,,,,,,,,,,,,
6272,6970704,62.7058,56.2046,62.7125,56.2096,62.71,56.21,35600,35533,35633,0.949,0.999,C,49,,,,,,,,,,,,,,,,,
6273,6970705,61.82,56.85,61.8167,56.8483,61.79,56.87,9620,9556,9696,0.899,0.992,C,52,,,,,,,,,,,,,,,,,
6274,6970706,61.8104,57.8758,61.8046,57.8792,61.87,57.87,4430,4388,4330,0.859,0.977,C,36,,,,,,,,,,,,,,,,,
6275,6970720,62.4929,50.8067,62.4854,50.8092,62.46,50.79,25100,23155,23803,0.908,0.948,C,38,,,,,,,,,,,,,,,,,
6276,6970721,62.98,50.88,62.98,50.875,62.96,50.87,19100,17927,17981,0.915,0.941,C,46,,,,,,,,,,,,,,,,,
6277,6970722,63.6897,51.7742,63.6889,51.7742,63.71,51.71,6780,6254,6312,0.905,0.931,C,35,,,,,,,,,,,,,,,,,
6278,6970730,63.07,52.0897,63.0717,52.0897,63.04,52.21,1510,1665,1486,0.686,0.984,N,,,,,,,,,,,,,,,,,,
6279,6970731,63.3386,50.9233,63.3386,50.91,63.37,50.87,2750,2708,2720,0.852,0.989,C,36,,,,,,,,,,,,,,,,,
6280,6970735,62.8492,51.3294,62.8567,51.1702,62.87,51.04,3940,2801,3332,0.708,0.846,N,,,,,,,,,,,,,,,,,,
6281,6970740,62.2439,52.5008,62.2372,52.4992,62.21,52.46,7890,9045,9452,0.895,0.835,C,33,,,,,,,,,,,,,,,,,
6282,6970745,62.2328,52.7206,62.2336,52.7197,62.21,52.79,4040,4033,3989,0.871,0.987,C,39,,,,,,,,,,,,,,,,,
6283,6970750,61.5922,51.5756,61.5897,51.5772,61.54,51.62,6040,6009,6068,0.9,0.995,C,39,,,,,,,,,,,,,,,,,
6284,6970751,61.1361,52.1397,61.1378,52.1414,61.12,52.21,3700,3687,3831,0.844,0.966,N,,,,,,,,,,,,,,,,,,
6285,6970757,64.25,35.4167,64.2475,35.4167,64.21,35.46,1990,1870,1981,0.787,0.995,N,,,,,,,,,,,,,,,,,,
6286,6970760,61.12,50.3,61.1175,50.3033,61.12,50.29,11700,11588,13443,0.785,0.87,N,,,,,,,,,,,,,,,,,,
6287,6970761,60.4442,51.0028,60.4358,50.9903,60.37,51.04,4160,4146,3984,0.884,0.958,C,37,,,,,,,,,,,,,,,,,
6288,6970767,61.3064,50.14,61.3064,50.1317,61.29,50.04,1300,1262,1284,0.819,0.988,C,32,,,,,,,,,,,,,,,,,
6289,6970770,60.72,47.6,60.7133,47.595,60.71,47.62,16300,16481,16698,0.923,0.976,C,46,,,,,,,,,,,,,,,,,
6290,6970771,60.3408,49.6217,60.3275,49.6117,60.29,49.62,6700,6969,7035,0.869,0.952,C,36,,,,,,,,,,,,,,,,,
6291,6970772,59.9087,48.7029,59.9062,48.7029,59.87,48.62,1070,1065,1086,0.816,0.985,N,,,,,,,,,,,,,,,,,,
6292,6970775,60.7212,47.6217,60.7212,47.6217,60.79,47.62,995,1008,1006,0.754,0.989,N,,,,,,,,,,,,,,,,,,
6293,6970777,61.12,47.9,61.1167,47.8992,61.12,47.87,4990,5050,4910,0.896,0.984,C,39,,,,,,,,,,,,,,,,,
6294,6970785,61.79,49.9717,61.7892,49.9733,61.79,49.96,1800,1206,1312,0.762,0.729,N,,,,,,,,,,,,,,,,,,
6295,6970790,62.23,48.88,62.235,48.8758,62.29,48.79,4930,4942,4891,0.892,0.992,C,42,,,,,,,,,,,,,,,,,
6296,6970800,67.03,51.13,67.0292,51.13,67.04,51.12,8500,8505,8658,0.865,0.982,C,46,,,,,,,,,,,,,,,,,
6297,6970801,66.85,50.42,66.7933,50.4192,66.79,50.37,1050,1104,1027,0.782,0.978,N,,,,,,,,,,,,,,,,,,
6298,6970802,65.1,33.1,65.0967,33.0975,65.12,33.12,24700,25301,25293,0.922,0.977,C,38,,,,,,,,,,,,,,,,,
6299,6970803,64.78,32.1167,64.775,32.1275,64.79,32.12,19800,20368,20445,0.913,0.968,C,43,,,,,,,,,,,,,,,,,
6300,6970804,64.93,32.03,64.8558,32.0017,64.96,31.87,10300,10943,10906,0.874,0.944,N,,,,,,,,,,,,,,,,,,
6301,6970807,64.9167,34.3,64.9125,34.3,64.87,34.21,27900,28415,28423,0.923,0.982,N,,,,,,,,,,,,,,,,,,
6302,6970809,64.95,34.62,64.945,34.62,64.96,34.54,28700,28505,28570,0.921,0.995,C,44,,,,,,,,,,,,,,,,,
6303,6970810,65.47,51.37,65.4625,51.3608,65.46,51.29,20900,20770,20852,0.939,0.998,C,49,,,,,,,,,,,,,,,,,
6304,6970811,65.5667,50.6667,65.55,50.6492,65.54,50.54,9420,10009,10103,0.905,0.932,C,38,,,,,,,,,,,,,,,,,
6305,6970813,64.75,32.1167,64.7525,32.115,64.71,32.12,8220,8130,8102,0.891,0.986,C,39,,,,,,,,,,,,,,,,,
6306,6970819,64.15,32.3667,64.1458,32.3783,64.12,32.37,2730,2709,2656,0.857,0.973,C,41,,,,,,,,,,,,,,,,,
6307,6970820,65.135,52.4733,65.1358,52.4742,65.12,52.46,1330,1403,1433,0.812,0.928,N,,,,,,,,,,,,,,,,,,
6308,6970822,65.1433,34.6442,65.1425,34.6433,65.12,34.46,873,1014,910,0.678,0.959,N,,,,,,,,,,,,,,,,,,
6309,6970825,65.4411,34.2886,65.4411,34.2894,65.46,34.29,1190,1099,1073,0.599,0.902,N,,,,,,,,,,,,,,,,,,
6310,6970830,64.9071,56.4221,64.9179,56.4163,64.87,56.37,4360,4367,4308,0.875,0.988,C,41,,,,,,,,,,,,,,,,,
