no	GRDC_No	lat	lon	areaGRDC	newlat	newlon	newarea	UPS_Indicator	dist_Indicator	Indicator	shapefile
8343	6246120	46.7581	14.5333	315.6	46.7581	14.53246667	312.04495	1.12644094	0.92	2.96644094	0
8344	6246121	46.94	14.55	130.3	46.93833333	14.54833333	129.01328	0.987509481	2.602152955	6.19181539	0
8345	6246130	46.6239	13.2544	594.9	46.6239	13.2544	597.0261	0.35739167	0	0.35739167	0
8346	6246145	46.80777778	13.49555556	1035.5	46.80777778	13.49555556	1031.6166	0.375028764	0	0.375028764	0
8347	6246150	47.0472	12.8053	74.5	47.04803333	12.8053	72.83564	2.234040331	0.92	4.074040331	0
8348	6246155	47.0375	12.84277778	142.1	47.03666667	12.84277778	141.76004	0.239239773	0.92	2.079239773	0
8349	6246160	46.9744	12.5525	518.4	46.9744	12.55083333	515.64215	0.5319925	1.84	4.2119925	0
8350	6246161	47.02	12.34	107	47.01666667	12.34083333	106.689644	0.290052467	3.793257176	7.876566819	0
8351	6246165	47.0197	12.3394	35	47.01886667	12.33856667	35.129745	0.370701381	1.301076477	2.972854336	0
8352	6246170	46.9181	12.5139	268.1	46.9181	12.51306667	267.53302	0.211480783	0.92	2.051480783	0
8353	6246180	47.0261	12.6322	47	47.0261	12.63136667	47.409412	0.871090179	0.92	2.711090179	0
8354	6246185	47.0261	12.6344	14.2	47.0261	12.6344	13.731076	3.302279996	0	3.302279996	0
8355	6246190	47.1244	12.4519	39.3	47.1244	12.4519	39.47822	0.453490823	0	0.453490823	0
8356	6246195	47.1186	12.4956	59.9	47.11776667	12.49476667	59.60083	0.499448951	1.301076477	3.101601906	0
8357	6246400	46.64111111	14.94361111	11051.8	46.63944444	14.94277778	11030.013	0.197138065	2.057182539	4.311503144	0
8358	6246590	46.71166667	15.79333333	9769.9	46.71166667	15.79333333	9759.184	0.109687983	0	0.109687983	0
8359	6246600	46.7106	15.6356	9480	46.70976667	15.6356	9520.103	0.423022564	0.92	2.263022564	1
8360	6246601	46.75	15.566667	8339.6	46.75	15.56833367	8321.748	0.214062463	1.84	3.894062463	1
8361	6246605	46.83555556	15.38361111	216.4	46.83472223	15.38361111	214.95279	0.668766494	0.92	2.508766494	0
8362	6246610	47.266666	15.316667	6548	47.26499933	15.316667	6536.744	0.171897669	1.84	3.851897669	1
8363	6246611	47.1644	15.3189	6791.5	47.1644	15.31806667	6758.984	0.478776607	0.92	2.318776607	1
8364	6246612	47.4106	15.2825	6214	47.4106	15.28333333	6208.9565	0.08116281	0.92	1.92116281	1
8365	6246620	47.4261	15.26	144	47.4261	15.26	153.40314	6.529956394	0	6.529956394	0
8366	6246630	47.1353	13.8036	377.9	47.1353	13.80276667	377.66516	0.062143124	0.92	1.902143124	0
8367	6246631	47.1339	13.6842	102.1	47.13306667	13.68336667	103.26678	1.142778686	1.301076477	3.744931641	0
8368	6246632	47.37	13.482778	86.6	47.36916667	13.482778	86.93852	0.390903394	0.92	2.230903394	0
8369	6246633	47.127222	13.788889	366.9	47.12638867	13.788889	366.22037	0.185236459	0.92	2.025236459	0
8370	6246635	47.1769	13.7053	77.1	47.1769	13.7053	77.94601	1.097285052	0	1.097285052	0
8371	6246700	47.5261	15.4731	727.7	47.5261	15.4731	725.84937	0.254312871	0	0.254312871	1
8372	6246701	47.6572	15.5939	229.4	47.6572	15.5914	229.08138	0.13889489	2.76	5.65889489	0
8373	6246710	47.4733	15.2558	324.2	47.4733	15.25413333	323.35852	0.259555673	1.84	3.939555673	0
8374	6258200	52.83333333	24.03333333	326	52.83833333	24.03833333	302.5845	7.182667738	7.806458864	22.79558547	0
8375	6258220	51.79184	24.093166	460	51.79184	24.093166	301.1004	34.54339069	0	34.54339069	0
8376	6258224	52.101812	24.694211	1070	52.169312	24.636711	778.93317	27.2025078	97.89249614	76.14875587	0
8377	6258226	52.084115	23.669987	6590	52.084115	23.669987	5338.1387	18.99637827	0	18.99637827	0
8378	6258230	52.032501	23.995594	968	52.032501	23.995594	941.0853	2.78044141	0	2.78044141	0
8379	6258240	52.369312	23.374367	317	52.369312	23.374367	286.1288	9.73854426	0	9.73854426	0
8380	6258250	52.154292	23.676716	2590	52.154292	23.67754933	2610.4487	0.789526273	0.92	2.629526273	0
8381	6258252	52.400135	23.81	1920	52.40430167	23.8075	1896.4457	1.226787567	5.364475743	11.95573905	0
8382	6258260	51.70446	23.697541	461	51.70446	23.697541	437.1513	5.173252462	0	5.173252462	0
8383	6260100	40.056252	20.76	665	40.033752	20.75083333	672.08777	1.065829858	26.82237872	14.47701922	1
8384	6261100	39.58	20.98	640	39.57916667	20.98	626.8809	2.049856186	0.92	3.889856186	1
8385	6261150	38.883335	21.566668	3693	38.88916833	21.50333467	3753	1.647591793	70.2159526	36.75556809	1
8386	6261200	39.1575	21.385	1349	39.16666667	21.385	1391.9285	3.182243647	10.12	23.42224365	1
8387	6261400	39.57	20.35	1481	39.57333333	20.35	1505.145	1.630318672	3.68	8.990318672	1
8388	6262250	39.47	21.6	134.5	39.46083333	21.60083333	133.40015	0.817734956	10.16173214	21.14119923	0
8389	6262260	39.42	21.67	140.5	39.41666667	21.6675	144.03699	2.517428687	4.6	11.71742869	0
8390	6262300	40.08	21.8	5005	40.07916667	21.79166667	4929.8965	1.500569743	9.245885571	19.99234089	0
8391	6262310	40.85	22.15	960	40.85083333	22.1525	980.373	2.122186025	2.909295447	7.94077692	0
8392	6264100	41.283333	24.466667	4393	41.28166633	24.47333367	4931.8403	12.26588509	7.586514351	27.43891379	1
8393	6273302	55.2	30.2	27300	55.2	30.19916667	27262.191	0.138493017	0.92	1.978493017	0
8394	6273303	55.48333333	28.76666667	41700	55.4825	28.76666667	42041.566	0.819104092	0.92	2.659104092	0
8395	6273500	55.544941	28.853796	618	55.544941	28.853796	597.3814	3.336341636	0	3.336341636	1
8396	6273613	54.746452	28.61634	530	54.74561867	28.61634	536.831	1.288866727	0.92	3.128866727	0
8397	6273614	55.363719	27.466893	4720	55.363719	27.466893	4580.6206	2.952953274	0	2.952953274	0
8398	6273615	55.8206	29.3097	1810	55.81976667	29.3097	1753.4255	3.125660933	0.92	4.965660933	0
8399	6273656	55.709225	28.449817	4580	55.70839167	28.449817	4551.676	0.618432724	0.92	2.458432724	0
8400	6273751	55.39361	28.345914	240	55.39361	28.34508067	216.19803	9.917488098	0.92	11.7574881	0
8401	6273752	54.97946	29.523545	269	54.97946	29.523545	261.96255	2.616150583	0	2.616150583	0
8402	6273761	55.356896	29.285899	2520	55.356896	29.285899	2522.0532	0.08147709	0	0.08147709	0
8403	6273762	55.288304	27.512017	567	55.288304	27.512017	597.7338	5.42042781	0	5.42042781	0
8404	6273763	55.581065	30.377164	314	55.581065	30.377164	307.30698	2.131536204	0	2.131536204	0
8405	6273771	55.014631	29.154634	3330	55.014631	29.15380067	3275.707	1.630419482	0.92	3.470419482	0
8406	6273772	55.773815	28.594518	1290	55.773815	28.594518	1305.1271	1.172641488	0	1.172641488	0
8407	6273797	54.901413	30.354215	1250	54.901413	30.354215	1249.1283	0.069736328	0	0.069736328	0
8408	6273900	55.1833	26.8	462	55.1858	26.80083333	460.35583	0.355879879	2.909295447	6.174470773	1
8409	6274153	53.63333333	25.31666667	16700	53.6375	25.31916667	16688.324	0.069914858	5.364475743	10.79886634	0
8410	6274155	53.68333333	23.81666667	33600	53.6775	23.81666667	32848.242	2.237374442	6.44	15.11737444	0
8411	6274157	53.41666667	24.63333333	25600	53.42333334	24.63	25275.217	1.268684387	8.228730157	17.7261447	0
8412	6274353	54.479252	26.923744	4190	54.479252	26.923744	4148.1694	0.998342874	0	0.998342874	0
8413	6274550	53.3167	25.7	211	53.31753333	25.7	209.39093	0.762592334	0.92	2.602592334	1
8414	6274600	53.469681	26.728616	3070	53.469681	26.72944933	3139.8794	2.276201776	0.92	4.116201776	1
8415	6274611	54.740802	26.216002	1480	54.740802	26.216002	1475.384	0.311889648	0	0.311889648	0
8416	6274631	53.781334	25.165252	810	53.781334	25.165252	784.3201	3.170354396	0	3.170354396	0
8417	6274641	53.990637	25.644465	920	53.98980367	25.644465	910.8863	0.990620489	0.92	2.830620489	0
8418	6274651	54.771126	26.85795	337	54.77029267	26.85878333	339.35806	0.699721883	1.301076477	3.301874837	0
8419	6274653	54.558189	26.727205	1480	54.55735567	26.724705	1502.4027	1.513696619	2.909295447	7.332287514	0
8420	6274655	53.467343	24.025697	1720	53.467343	24.025697	1712.1473	0.456550066	0	0.456550066	0
8421	6274657	54.710746	26.934005	466	54.710746	26.934005	463.2039	0.600024047	0	0.600024047	0
8422	6274671	53.580379	24.190294	2000	53.58121233	24.190294	2019.3674	0.968371582	0.92	2.808371582	0
8423	6274673	54.175439	26.105661	201	54.175439	26.10482767	208.82556	3.893314191	0.92	5.733314191	0
8424	6274675	53.2961	24.4094	974	53.2961	24.41523333	966.60266	0.759480377	6.44	13.63948038	0
8425	6274677	53.09764	25.323284	4860	53.09764	25.32745067	4875.2495	0.313775961	4.6	9.513775961	0
8426	6274681	54.8818	26.8591	133	54.8693	26.85993333	132.70021	0.225405585	13.83063267	27.88667092	0
8427	6274683	53.665101	26.03001	104	53.665101	26.03001	110.060905	5.827793708	0	5.827793708	0
8428	6274685	53.957313	26.7378	624	53.957313	26.7378	642.2244	2.920581133	0	2.920581133	0
8429	6274691	54.81666667	26.16666667	10300	54.815	26.16666667	10263.802	0.351439245	1.84	4.031439245	0
8430	6274693	54.5722	27.398	1230	54.56636667	27.4005	1190.8661	3.181618791	7.006511257	17.19464131	0
8431	6279500	52.05	29.2667	101000	52.05166667	29.2667	103205.4	2.183562809	1.84	5.863562809	1
8432	6321100	51.684	6.151	1203	51.684	6.151	1404.8265	16.77693583	0	16.77693583	1
8433	6321200	51.097604	6.104184	2105	51.097604	6.104184	2154.8628	2.368778763	0	2.368778763	0
8434	6334270	54.699745	9.022802	352	54.699745	9.022802	341.04315	3.11274095	0	3.11274095	0
8435	6334280	54.770658	8.976074	134	54.770658	8.976074	139.30415	3.958323464	0	3.958323464	0
8436	6334800	54.514342	9.317255	481	54.514342	9.317255	481.68942	0.143331103	0	0.143331103	0
8437	6335020	51.756918	6.395395	159300	51.75608467	6.394561667	158977.5	0.202448211	1.301076477	2.804601166	1
8438	6335030	51.39975	7.161034	4078	51.39975	7.161867333	4114.3193	0.890616379	0.92	2.730616379	0
8439	6335031	51.435987	7.581097	1988	51.435987	7.581097	2011.8094	1.197658362	0	1.197658362	0
8440	6335032	51.347759	8.280575	425	51.34859233	8.280575	425.629	0.147999483	0.92	1.987999483	0
8441	6335035	51.10887	8.100414	186	51.10887	8.100414	186.24866	0.133686681	0	0.133686681	0
8442	6335040	50.766075	6.84604	285	50.766075	6.84604	293.47592	2.97400759	0	2.97400759	0
8443	6335045	50.797901	7.159168	2832	50.797901	7.159168	2818.134	0.489617472	0	0.489617472	0
8444	6335046	50.776982	7.442713	1472	50.776982	7.441879667	1469.9309	0.140563301	0.92	1.980563301	0
8445	6335048	50.85	7.2	788	50.84583333	7.204166667	784.8039	0.405597203	6.505382387	13.41636198	0
8446	6335050	51.225547	6.770183	147680	51.22721367	6.766849667	147615.77	0.043495649	4.114365079	8.272225807	1
8447	6335055	47.987783	7.898793	257	47.987783	7.897959667	256.37442	0.243416278	0.92	2.083416278	0
8448	6335060	50.936961	6.963293	144232	50.936961	6.965793	144147.55	0.058553667	2.76	5.578553667	1
8449	6335070	50.443386	7.39205	139549	50.44505267	7.39205	139432.78	0.083281679	1.84	3.763281679	1
8450	6335075	50.42	7.43	368.6	50.42	7.43	368.8618	0.071021674	0	0.071021674	0
8451	6335076	50.50212	7.445735	697	50.50128667	7.445735	680.0788	2.427719313	0.92	4.267719313	0
8452	6335080	51.673858	6.85115	4372	51.67302467	6.85115	4775.2373	9.223177143	0.92	11.06317714	0
8453	6335081	51.662965	8.089404	2005	51.66213167	8.089404	2050.9387	2.291208015	0.92	4.131208015	0
8454	6335082	51.748833	8.630535	1018	51.74799967	8.630535	1055.6508	3.698502636	0.92	5.538502636	0
8455	6335083	51.745286	7.186915	4249	51.735286	7.191915	4251.8706	0.067559554	12.34309524	24.75375003	0
8456	6335100	50.085444	7.764967	103488	50.08377733	7.764133667	103416.766	0.068833464	2.057182539	4.183198542	1
8457	6335113	49.943985	7.89814	4038.7	49.943985	7.89814	4052.585	0.34379778	0	0.34379778	0
8458	6335115	49.911575	7.910784	4013	49.911575	7.909950667	4011.527	0.036703224	0.92	1.876703224	1
8459	6335116	49.779979	7.720317	2832	49.779979	7.720317	2826.4783	0.194976289	0	0.194976289	0
8460	6335117	49.780701	7.831241	318	49.780701	7.831241	318.08667	0.027254692	0	0.027254692	0
8461	6335125	48.391719	8.03256	954	48.391719	8.03256	955.6236	0.17018828	0	0.17018828	1
8462	6335150	50.003988	8.275313	98206	50.006488	8.276979667	98148.516	0.058534484	3.317107173	6.69274883	1
8463	6335155	49.950818	8.452623	136	49.950818	8.452623	137.9378	1.424856747	0	1.424856747	0
8464	6335156	50.136749	8.399592	108	50.136749	8.399592	109.059586	0.981097751	0	0.981097751	0
8465	6335160	50.278496	8.801142	1072	50.28432933	8.800308667	1068.8352	0.295223407	6.505382387	13.30598818	0
8466	6335165	49.813865	8.627985	90.6	49.81303167	8.627985	92.14111	1.701008037	0.92	3.541008037	0
8467	6335167	49.668736	8.571186	382.8	49.66956933	8.571186	379.89392	0.75916382	0.92	2.59916382	0
8468	6335170	49.323807	8.448717	53131	49.323807	8.452050333	53359.86	0.430745469	3.68	7.790745469	1
8469	6335175	49.209637	8.052761	196	49.20880367	8.052761	196.4427	0.225869004	0.92	2.065869004	0
8470	6335180	49.64112	8.376019	68827	49.64112	8.376019	68787.59	0.057254057	0	0.057254057	1
8471	6335190	49.350089	8.138863	311	49.35425567	8.141363	312.0338	0.332415909	5.364475743	11.0613674	0
8472	6335200	49.038985	8.305563	50196	49.038985	8.303896333	50337.76	0.282416365	1.84	3.962416365	1
8473	6335240	49.716475	9.224584	21505	49.716475	9.224584	21463.611	0.192460692	0	0.192460692	1
8474	6335290	49.258277	9.287113	1932	49.258277	9.287113	1952.9164	1.082628459	0	1.082628459	1
8475	6335291	49.001552	9.768198	726	49.001552	9.768198	753.8997	3.842936534	0	3.842936534	0
8476	6335300	49.234982	9.332153	141	49.23414867	9.331319667	144.39975	2.41117004	1.301076477	5.013322994	1
8477	6335301	50.031196	10.220815	12715	50.031196	10.21998167	12679.123	0.282162431	0.92	2.122162431	1
8478	6335302	50.009995	9.603865	17914	50.009995	9.603031667	17854.934	0.32972204	0.92	2.16972204	1
8479	6335303	49.929698	10.75521	12010	49.93053133	10.75521	11974.111	0.298823246	0.92	2.138823246	1
8480	6335304	50.105773	8.714986	24764	50.105773	8.714986	24715.725	0.194941813	0	0.194941813	1
8481	6335310	50.132082	8.945812	921	50.132082	8.945812	941.76404	2.254510107	0	2.254510107	0
8482	6335320	49.973683	8.984184	461	49.973683	8.984184	476.28717	3.316089026	0	3.316089026	0
8483	6335350	50.545162	8.355248	3571	50.545162	8.356081333	3571.7693	0.021542624	0.92	1.861542624	1
8484	6335351	50.798716	8.764489	1667	50.79788267	8.764489	1663.1434	0.231347773	0.92	2.071347773	0
8485	6335360	50.582265	8.464053	692.2	50.582265	8.464053	692.8569	0.094896353	0	0.094896353	0
8486	6335400	47.561464	7.800326	34550	47.561464	7.799492667	34319.41	0.667409099	0.92	2.507409099	1
8487	6335410	47.623306	8.325545	627.1	47.62413933	8.327211667	614.68567	1.979641374	2.057182539	6.094006452	0
8488	6335450	47.627989	9.595917	639.3	47.627989	9.596750333	648.2731	1.403577552	0.92	3.243577552	0
8489	6335451	47.6729	9.6018	651.3	47.63123333	9.600966667	648.01245	0.504767208	46.00919908	23.50936675	0
8490	6335460	47.672577	9.534877	782	47.672577	9.534877	774.6617	0.93840382	0	0.93840382	0
8491	6335461	47.6732	9.5348	790.5	47.6732	9.5348	774.60956	2.010176078	0	2.010176078	0
8492	6335465	47.70835	9.81745	261	47.70585	9.819116667	263.22745	0.853428165	3.317107173	7.487642512	0
8493	6335470	47.729498	9.24493	271.5	47.729498	9.245763333	272.92392	0.52446397	0.92	2.36446397	0
8494	6335485	49.19	9.24	109.5	49.18833333	9.24	107.830925	1.524269418	1.84	5.204269418	0
8495	6335500	49.796	9.926	14031	49.796	9.926	13976.312	0.389768916	0	0.389768916	1
8496	6335510	50.022368	9.761058	597	50.02403467	9.761058	595.9013	0.18403582	1.84	3.86403582	0
8497	6335520	49.625874	9.665742	1584	49.625874	9.665742	1587.4153	0.215611313	0	0.215611313	0
8498	6335521	49.4925	9.773611	1013	49.49666667	9.771944333	1021.6368	0.852594253	4.954351623	10.7612975	0
8499	6335530	49.834192	10.941275	7005	49.834192	10.941275	6967.176	0.539960296	0	0.539960296	0
8500	6335540	50.181522	11.226675	713	50.181522	11.226675	712.3825	0.086604863	0	0.086604863	0
8501	6335550	48.559907	9.266819	161	48.56074033	9.267652333	159.12685	1.163449495	1.301076477	3.76560245	0
8502	6335551	48.51144	9.151828	161.3	48.51644	9.149328	132.78636	17.67739511	6.171547618	30.02049034	0
8503	6335560	48.380713	8.886825	131.5	48.38487967	8.886825	135.45622	3.008534247	4.6	12.20853425	0
8504	6335565	48.403623	8.777782	330.5	48.401123	8.776948667	322.2901	2.484084691	2.909295447	8.302675585	0
8505	6335570	48.584384	8.125898	53.4	48.58521733	8.125898	52.98708	0.773259138	0.92	2.613259138	0
8506	6335571	48.526377	8.962187	133	48.526377	8.962187	132.87508	0.093927599	0	0.093927599	0
8507	6335580	48.340419	7.868864	130	48.33625233	7.868864	110.60309	14.92070125	4.6	24.12070125	0
8508	6335600	49.438249	9.005032	12710	49.438249	9.005865333	12659.072	0.400690278	0.92	2.240690278	1
8509	6335601	49.073397	9.145666	7916	49.07506367	9.156499333	7996.8823	1.021757507	12.10071072	25.22317895	1
8510	6335602	48.707	9.419	3995	48.707	9.419	3970.4453	0.614635482	0	0.614635482	1
8511	6335603	48.168228	8.618248	452	48.17156133	8.627414667	460.66473	1.916976524	10.76832392	23.45362436	0
8512	6335604	48.531054	9.150636	2314	48.53688733	9.144802667	2466.5825	6.593885892	9.107535342	24.80895657	0
8513	6335606	48.675446	9.382104	3239	48.68377933	9.377937333	3246.7825	0.240273872	10.2859127	20.81209926	0
8514	6335610	49.321958	8.818847	259.4	49.311958	8.820513667	257.3875	0.77582413	11.19228306	23.16039024	0
8515	6335620	49.345874	9.128615	156	49.345874	9.128615	155.15143	0.543956268	0	0.543956268	0
8516	6335621	48.119069	7.990062	303	48.119069	7.989228667	302.43387	0.18684211	0.92	2.02684211	0
8517	6335635	49.249141	9.456837	152	49.24997433	9.456003667	152.7233	0.475853368	1.301076477	3.078006323	0
8518	6335640	49.008091	8.515945	235	49.008091	8.515945	231.79959	1.361876143	0	1.361876143	0
8519	6335650	48.884361	8.698923	417	48.87769433	8.699756333	419.25668	0.541171067	7.417277128	15.37572532	0
8520	6335651	48.724098	8.897686	238.2	48.71993133	8.896019333	237.97672	0.093738418	4.954351623	10.00244166	0
8521	6335660	48.897062	8.729503	1476	48.897062	8.728669667	1477.3163	0.089179145	0.92	1.929179145	0
8522	6335665	48.695677	9.318533	127.1	48.69234367	9.326033	118.08942	7.089365457	9.060949178	25.21126381	0
8523	6335670	48.823801	8.709661	705	48.823801	8.710494333	698.5286	0.917925463	0.92	2.757925463	0
8524	6335671	48.586485	8.603951	134.4	48.583985	8.603951	134.36983	0.022449948	2.76	5.542449948	0
8525	6335675	48.959297	9.261206	506	48.959297	9.261206	503.70773	0.453017163	0	0.453017163	0
8526	6335676	48.984121	9.458716	180	48.98245433	9.461216	187.10236	3.945753309	3.317107173	10.57996766	0
8527	6335677	48.985379	9.740556	125.9	48.985379	9.740556	124.405365	1.187160453	0	1.187160453	0
8528	6335680	48.932547	10.139614	178.5	48.932547	10.13878067	177.27057	0.688756948	0.92	2.528756948	0
8529	6335681	49.268549	9.219941	1825	49.268549	9.219107667	1820.4329	0.250254174	0.92	2.090254174	0
8530	6335690	48.84736	9.315816	569	48.84736	9.315816	565.8624	0.551418847	0	0.551418847	0
8531	6335695	48.712581	9.418433	696	48.70591433	9.420933	704.62164	1.23874182	7.860483446	16.95970871	0
8532	6335696	48.622759	9.83928	146	48.62442567	9.81928	145.37616	0.427287899	22.15653402	44.74035595	0
8533	6335697	49.140837	9.851501	259.6	49.13917033	9.850667667	260.05566	0.175525448	2.057182539	4.289890526	0
8534	6335700	48.67	9.39	178.7	48.67166667	9.39	189.14272	5.843713181	1.84	9.523713181	0
8535	6335710	48.818715	8.297143	468.8	48.818715	8.297143	466.7628	0.434559116	0	0.434559116	0
8536	6335720	48.24	8.212933	146	48.24	8.212933	145.25745	0.508598432	0	0.508598432	0
8537	6335725	48.317024	8.217126	126	48.31785733	8.217126	123.889595	1.674924578	0.92	3.514924578	0
8538	6335730	47.699494	7.845408	206	47.699494	7.846241333	207.29945	0.630802784	0.92	2.470802784	0
8539	6335735	48.490087	8.145405	107.7	48.490087	8.145405	108.659	0.890433224	0	0.890433224	0
8540	6335800	49.951163	10.873488	4251	49.951163	10.873488	4237.106	0.326841754	0	0.326841754	1
8541	6335810	49.947823	11.578935	333	49.94698967	11.578935	268.2787	19.43582987	0.92	21.27582987	0
8542	6335820	49.366979	11.38	209	49.369479	11.38	207.68976	0.626909904	2.76	6.146909904	0
8543	6335830	49.156612	8.633705	161.1	49.156612	8.633705	160.85373	0.152868251	0	0.152868251	0
8544	6336050	50.143351	7.168276	27088	50.143351	7.169109333	27059.246	0.106149979	0.92	1.946149979	1
8545	6336500	49.732189	6.626853	23857	49.732189	6.626019667	23760.742	0.403478277	0.92	2.243478277	1
8546	6336510	49.888832	6.46575	266	49.88799867	6.46325	262.2413	1.413044177	2.909295447	7.231635071	0
8547	6336800	49.472575	6.369035	11522	49.472575	6.368201667	11473.267	0.422959542	0.92	2.262959542	1
8548	6336900	49.408927	6.648422	6983	49.408927	6.647588667	6961.273	0.31114207	0.92	2.15114207	1
8549	6336910	49.342302	6.592735	1337.4	49.34313533	6.592735	1332.6206	0.357364628	0.92	2.197364628	0
8550	6336920	49.13479	7.181268	1798	49.13479	7.181268	1798.956	0.053173231	0	0.053173231	0
8551	6336930	49.376437	6.787767	715.8	49.37560367	6.787767	712.01794	0.528367654	0.92	2.368367654	0
8552	6337050	52.828493	8.473615	1313	52.82765967	8.473615	1344.5256	2.401038444	0.92	4.241038444	0
