No	GRDC_No	similarity	areaGRDC	area	lat	lon	area5min	lat5min	lon5move	lat30move	lon5min	indloc	upsloc	ind	indups	ups1	indshape	shapeloc	ind	indups	ups2	indshape
230	1160481	 0.855	   3672	   3673	-32.0689	23.0083	     3645	 -32.069	23.008	 -32.04	23.04	12	12	 0.145	 0.993	   3645	 0.855	12	 0.145	 0.993	   3645	 0.855
233	1160490	 0.713	   1742	   1742	-33.0003	25.1642	     1589	 -32.917	25.248	 -32.96	25.21	18	12	 0.342	 0.965	   1804	 0.660	18	 0.300	 0.912	   1589	 0.713
234	1160493	 0.916	  13422	  13416	-33.0993	25.0115	    13399	 -33.016	24.928	 -33.04	24.96	16	16	 0.084	 0.998	  13399	 0.916	16	 0.084	 0.998	  13399	 0.916
236	1160500	 0.740	   1479	   1474	-33.3292	26.0767	     1364	 -33.329	26.160	 -33.29	26.12	13	7	 0.293	 0.970	   1435	 0.709	13	 0.272	 0.922	   1364	 0.740
238	1160510	 0.927	  23067	  23027	-33.0981	26.4447	    23338	 -33.098	26.361	 -33.12	26.37	11	15	 0.078	 0.995	  23194	 0.922	11	 0.074	 0.988	  23338	 0.927
239	1160511	 0.899	   9545	   9095	-31.9031	25.4817	     9061	 -31.903	25.482	 -31.87	25.46	12	8	 0.123	 0.980	   9352	 0.879	12	 0.113	 0.949	   9061	 0.899
240	1160512	 0.762	   1717	   1723	-31.9042	25.4306	     1820	 -31.988	25.347	 -31.96	25.37	6	10	 0.251	 0.983	   1747	 0.750	6	 0.245	 0.943	   1820	 0.762
241	1160520	 0.800	   1565	   1570	-31.5700	25.5431	     1538	 -31.570	25.626	 -31.54	25.62	13	13	 0.201	 0.983	   1538	 0.800	13	 0.201	 0.983	   1538	 0.800
242	1160523	 0.764	   2445	   2455	-31.7775	25.3175	     2340	 -31.694	25.317	 -31.71	25.29	17	17	 0.240	 0.957	   2340	 0.764	17	 0.240	 0.957	   2340	 0.764
244	1160527	 0.773	   1512	   1533	-32.7850	25.6148	     1447	 -32.702	25.615	 -32.71	25.62	17	12	 0.234	 0.995	   1519	 0.766	17	 0.231	 0.957	   1447	 0.773
245	1160528	 0.898	  10830	  10848	-32.0867	25.5758	    11169	 -32.087	25.659	 -32.12	25.62	13	17	 0.120	 0.971	  10515	 0.883	13	 0.107	 0.970	  11169	 0.898
246	1160529	 0.885	   4742	   4727	-32.3142	25.7411	     4805	 -32.314	25.824	 -32.29	25.79	13	13	 0.116	 0.987	   4805	 0.885	13	 0.116	 0.987	   4805	 0.885
248	1160533	 0.924	  19130	  19098	-33.0276	25.8925	    19156	 -32.944	25.892	 -32.96	25.87	17	17	 0.076	 0.999	  19156	 0.924	17	 0.076	 0.999	  19156	 0.924
249	1160535	 0.765	   1308	   1303	-31.9683	26.0003	     1314	 -31.968	26.000	 -31.96	26.04	12	12	 0.235	 0.996	   1314	 0.765	12	 0.235	 0.996	   1314	 0.765
250	1160537	 0.711	   1023	   1044	-32.7614	26.6280	     1012	 -32.678	26.628	 -32.71	26.62	17	17	 0.290	 0.989	   1012	 0.711	17	 0.290	 0.989	   1012	 0.711
254	1160580	 0.937	  29745	  29706	-33.2378	26.9947	    30191	 -33.238	26.995	 -33.21	26.96	12	11	 0.071	 0.997	  29832	 0.929	12	 0.064	 0.985	  30191	 0.937
255	1160600	 0.835	   2530	   2520	-33.1853	27.3906	     2451	 -33.102	27.391	 -33.12	27.37	17	12	 0.171	 0.997	   2523	 0.829	17	 0.168	 0.969	   2451	 0.835
256	1160601	 0.796	   1429	   1525	-33.0108	26.9542	     1443	 -32.928	26.954	 -32.96	26.96	17	17	 0.205	 0.990	   1443	 0.796	17	 0.205	 0.990	   1443	 0.796
264	1160617	 0.774	   1011	   1025	-32.9916	27.6384	     1154	 -32.992	27.555	 -32.96	27.54	11	10	 0.299	 0.999	   1010	 0.701	11	 0.258	 0.876	   1154	 0.774
268	1160630	 0.684	   1245	   1249	-32.7133	26.2958	     1231	 -32.630	26.296	 -32.62	26.29	17	17	 0.317	 0.988	   1231	 0.684	17	 0.317	 0.988	   1231	 0.684
279	1160682	 0.875	   3586	   3588	-30.2465	29.9291	     3567	 -30.247	29.929	 -30.21	29.96	12	12	 0.125	 0.995	   3567	 0.875	12	 0.125	 0.995	   3567	 0.875
283	1160690	 0.714	   1414	   1405	-32.0503	26.7897	     1308	 -32.050	26.790	 -32.04	26.79	12	12	 0.296	 0.925	   1308	 0.714	11	 0.305	 0.874	   1236	 0.722
284	1160695	 0.738	   2359	   2368	-32.0435	27.8224	     2412	 -31.960	27.822	 -31.96	27.79	17	17	 0.263	 0.978	   2412	 0.738	13	 0.271	 0.897	   2630	 0.750
285	1160700	 0.801	   1744	   1740	-29.7436	29.9056	     1790	 -29.744	29.906	 -29.71	29.87	12	11	 0.206	 0.984	   1716	 0.795	12	 0.201	 0.974	   1790	 0.801
286	1160701	 0.833	   4358	   4347	-30.1681	30.6978	     4317	 -30.085	30.614	 -30.12	30.62	16	12	 0.179	 0.992	   4391	 0.821	16	 0.168	 0.991	   4317	 0.833
287	1160703	 0.835	   4328	   4326	-30.1356	30.6746	     4317	 -30.136	30.591	 -30.12	30.62	11	11	 0.165	 0.997	   4317	 0.835	11	 0.165	 0.997	   4317	 0.835
298	1160725	 0.879	   3771	   3496	-29.6424	30.6886	     3732	 -29.642	30.689	 -29.62	30.71	12	7	 0.138	 0.991	   3806	 0.862	12	 0.122	 0.990	   3732	 0.879
299	1160730	 0.807	   2193	   2189	-31.9228	26.7856	     2262	 -31.839	26.786	 -31.87	26.79	17	17	 0.196	 0.969	   2262	 0.807	17	 0.196	 0.969	   2262	 0.807
301	1160740	 0.868	   4942	   4919	-31.9203	28.4486	     4747	 -31.837	28.449	 -31.87	28.46	17	17	 0.138	 0.961	   4747	 0.868	17	 0.138	 0.961	   4747	 0.868
303	1160750	 0.755	   1546	   1539	-29.0714	30.2456	     1571	 -29.155	30.246	 -29.12	30.21	7	7	 0.245	 0.984	   1571	 0.755	12	 0.246	 0.939	   1646	 0.762
304	1160751	 0.782	   1956	   1949	-29.0322	30.3600	     1946	 -29.032	30.277	 -29.04	30.29	11	11	 0.218	 0.995	   1946	 0.782	11	 0.218	 0.995	   1946	 0.782
308	1160760	 0.750	   1213	   1206	-31.5842	28.7842	     1097	 -31.501	28.784	 -31.54	28.79	17	13	 0.354	 0.922	   1316	 0.655	16	 0.290	 0.844	   1024	 0.756
309	1160763	 0.841	   4285	   4282	-31.2381	28.8531	     4185	 -31.238	28.770	 -31.21	28.79	11	7	 0.172	 0.994	   4259	 0.828	11	 0.161	 0.977	   4185	 0.841
311	1160770	 0.797	   2573	   2562	-31.0317	28.8844	     2581	 -30.948	28.884	 -30.96	28.87	17	17	 0.203	 0.997	   2581	 0.797	17	 0.203	 0.997	   2581	 0.797
312	1160772	 0.801	   2703	   2702	-31.1043	29.3989	     2657	 -31.104	29.482	 -31.12	29.46	13	13	 0.200	 0.983	   2657	 0.801	13	 0.200	 0.983	   2657	 0.801
313	1160773	 0.890	   6906	   6901	-30.8601	29.0721	     6880	 -30.777	29.072	 -30.79	29.04	17	17	 0.110	 0.996	   6880	 0.890	17	 0.110	 0.996	   6880	 0.890
314	1160774	 0.820	   3059	   3085	-30.7767	29.0322	     2959	 -30.693	28.949	 -30.71	28.96	16	16	 0.183	 0.967	   2959	 0.820	16	 0.183	 0.967	   2959	 0.820
315	1160775	 0.837	   2483	   2471	-30.5714	29.1500	     2445	 -30.571	29.150	 -30.54	29.12	12	13	 0.181	 0.986	   2519	 0.819	12	 0.164	 0.985	   2445	 0.837
316	1160777	 0.933	  19273	  19253	-31.3955	29.2651	    19093	 -31.395	29.182	 -31.37	29.21	11	7	 0.075	 0.998	  19313	 0.925	11	 0.068	 0.991	  19093	 0.933
318	1160785	 0.747	   1034	   1019	-30.5683	29.4222	     1036	 -30.568	29.422	 -30.54	29.46	12	12	 0.253	 0.998	   1036	 0.747	12	 0.253	 0.998	   1036	 0.747
319	1160788	 0.872	   4084	   4077	-29.7159	30.8692	     4254	 -29.716	30.786	 -29.71	30.79	11	16	 0.143	 0.977	   4180	 0.859	12	 0.139	 0.943	   4329	 0.873
332	1160850	 0.857	   5887	   5914	-28.0592	30.3733	     5539	 -28.059	30.373	 -28.04	30.37	12	12	 0.155	 0.941	   5539	 0.857	12	 0.155	 0.941	   5539	 0.857
333	1160851	 0.636	   1533	   1522	-27.6025	29.9433	     1521	 -27.602	29.943	 -27.62	29.96	12	12	 0.364	 0.992	   1521	 0.636	12	 0.364	 0.992	   1521	 0.636
334	1160880	 0.932	  28920	  28873	-29.1419	31.3917	    28405	 -29.142	31.392	 -29.12	31.37	12	9	 0.075	 0.990	  28629	 0.926	12	 0.070	 0.982	  28405	 0.932
335	1160881	 0.854	   4154	   4197	-28.7367	29.8208	     4132	 -28.737	29.821	 -28.71	29.79	12	12	 0.146	 0.995	   4132	 0.854	12	 0.146	 0.995	   4132	 0.854
336	1160882	 0.783	   1869	   1912	-28.7217	29.3747	     1954	 -28.722	29.375	 -28.71	29.37	12	12	 0.222	 0.957	   1954	 0.783	12	 0.222	 0.957	   1954	 0.783
337	1160883	 0.913	  12862	  12857	-28.7500	30.4431	    12862	 -28.750	30.443	 -28.79	30.46	12	12	 0.087	 1.000	  12862	 0.913	12	 0.087	 1.000	  12862	 0.913
338	1160884	 0.783	   1666	   1710	-28.7378	29.3514	     1653	 -28.821	29.268	 -28.79	29.29	6	6	 0.217	 0.992	   1653	 0.783	6	 0.217	 0.992	   1653	 0.783
347	1160910	 0.836	   3484	   3482	-28.3100	31.9022	     3481	 -28.310	31.902	 -28.29	31.87	12	12	 0.164	 0.999	   3481	 0.836	12	 0.164	 0.999	   3481	 0.836
348	1160911	 0.695	   1659	   1669	-28.0694	31.5494	     1893	 -28.069	31.549	 -28.04	31.54	12	12	 0.329	 0.876	   1893	 0.695	12	 0.329	 0.876	   1893	 0.695
350	1160915	 0.831	   3939	   3939	-28.3394	31.3747	     3932	 -28.256	31.291	 -28.29	31.29	16	16	 0.169	 0.998	   3932	 0.831	16	 0.169	 0.998	   3932	 0.831
351	1160919	 0.893	   9099	   9399	-28.4456	32.3243	     9374	 -28.446	32.158	 -28.46	32.12	10	24	 0.989	 0.984	   9250	 0.011	11	 0.113	 0.963	   9449	 0.893
353	1160930	 0.819	   5068	   5038	-27.6628	32.4225	     4858	 -27.663	32.339	 -27.62	32.37	11	12	 0.192	 0.996	   5086	 0.808	11	 0.185	 0.959	   4858	 0.819
363	1160975	 0.818	   2428	   2415	-28.7489	31.7456	     2408	 -28.749	31.829	 -28.71	31.79	13	13	 0.182	 0.992	   2408	 0.818	13	 0.182	 0.992	   2408	 0.818
364	1160979	 0.830	   2678	   2786	-28.8021	31.9554	     2709	 -28.802	31.872	 -28.79	31.87	11	11	 0.170	 0.989	   2709	 0.830	11	 0.170	 0.989	   2709	 0.830
368	1196100	 0.948	  42714	  42455	-24.3311	30.7406	    42486	 -24.414	30.741	 -24.37	30.71	7	12	 0.053	 0.996	  42564	 0.947	7	 0.052	 0.995	  42486	 0.948
369	1196101	 0.942	  31627	  31409	-24.2672	29.8011	    31519	 -24.267	29.801	 -24.29	29.79	12	12	 0.058	 0.997	  31519	 0.942	12	 0.058	 0.997	  31519	 0.942
370	1196102	 0.925	  16622	  16526	-24.9264	29.3894	    16665	 -24.926	29.389	 -24.96	29.37	12	12	 0.075	 0.997	  16665	 0.925	12	 0.075	 0.997	  16665	 0.925
371	1196103	 0.855	   3957	   3942	-25.8092	29.3194	     3922	 -25.809	29.319	 -25.79	29.29	12	12	 0.145	 0.991	   3922	 0.855	12	 0.145	 0.991	   3922	 0.855
372	1196104	 0.869	   4293	   4290	-25.5779	29.1275	     4392	 -25.578	29.127	 -25.54	29.12	12	12	 0.133	 0.977	   4392	 0.869	12	 0.133	 0.977	   4392	 0.869
373	1196105	 0.925	  16447	  16435	-24.9586	29.3961	    16665	 -24.959	29.396	 -24.96	29.37	12	12	 0.076	 0.987	  16665	 0.925	12	 0.076	 0.987	  16665	 0.925
374	1196106	 0.843	   6119	   5181	-24.9256	29.3234	     5195	 -24.926	29.323	 -24.96	29.29	12	12	 0.218	 0.849	   5195	 0.843	12	 0.218	 0.849	   5195	 0.843
376	1196120	 0.813	   1599	   1576	-25.7925	28.7550	     1617	 -25.793	28.672	 -25.79	28.71	11	11	 0.187	 0.989	   1617	 0.813	11	 0.187	 0.989	   1617	 0.813
384	1196175	 0.796	   2249	   2247	-25.0291	29.8558	     2477	 -25.029	29.856	 -25.04	29.87	12	12	 0.224	 0.908	   2477	 0.796	12	 0.224	 0.908	   2477	 0.796
390	1196213	 0.796	   2988	   3103	-23.2818	30.5431	     2987	 -23.282	30.543	 -23.29	30.54	12	12	 0.204	 1.000	   2987	 0.796	12	 0.204	 1.000	   2987	 0.796
391	1196215	 0.863	   4710	   4686	-23.6584	31.0491	     4941	 -23.742	31.049	 -23.71	31.04	7	22	 0.989	 0.985	   4639	 0.011	7	 0.145	 0.953	   4941	 0.863
392	1196220	 0.915	  12938	  13383	-23.8362	31.6358	    13268	 -23.836	31.636	 -23.87	31.62	12	16	 0.110	 0.983	  12719	 0.892	12	 0.088	 0.975	  13268	 0.915
393	1196300	 0.778	   1054	   1047	-24.1594	27.4792	     1015	 -24.243	27.479	 -24.21	27.46	7	7	 0.225	 0.963	   1015	 0.778	7	 0.225	 0.963	   1015	 0.778
397	1196340	 0.737	   1758	   2264	-22.7685	30.8893	     2207	 -22.769	30.806	 -22.79	30.79	11	5	 0.335	 0.826	   2128	 0.713	12	 0.349	 0.769	   2286	 0.739
398	1196350	 0.668	   1171	   1064	-25.7778	27.7611	     1156	 -25.778	27.761	 -25.79	27.79	12	12	 0.332	 0.987	   1156	 0.668	12	 0.332	 0.987	   1156	 0.668
399	1196360	 0.722	   1801	   1794	-24.2819	28.0897	     1871	 -24.282	28.090	 -24.29	28.12	12	12	 0.281	 0.963	   1871	 0.722	12	 0.281	 0.963	   1871	 0.722
402	1196390	 0.745	   1776	   1893	-22.4377	31.0778	     1818	 -22.438	30.994	 -22.46	30.96	11	11	 0.256	 0.977	   1818	 0.745	11	 0.256	 0.977	   1818	 0.745
403	1196400	 0.968	  98160	 100981	-22.9508	27.9736	   100464	 -22.951	27.974	 -22.96	27.96	12	1	 0.064	 0.986	  96834	 0.938	12	 0.040	 0.977	 100464	 0.968
404	1196405	 0.968	  98240	 101000	-22.9339	28.0039	   100464	 -22.934	27.921	 -22.96	27.96	11	0	 0.064	 0.986	  96834	 0.938	11	 0.039	 0.978	 100464	 0.968
406	1196413	 0.780	   2551	   2557	-25.8106	27.9098	     2696	 -25.894	27.993	 -25.87	27.96	8	8	 0.226	 0.946	   2696	 0.780	8	 0.226	 0.946	   2696	 0.780
409	1196430	 0.741	   1180	   1141	-25.5389	26.1052	     1236	 -25.539	26.105	 -25.54	26.12	12	12	 0.263	 0.955	   1236	 0.741	12	 0.263	 0.955	   1236	 0.741
411	1196440	 0.905	  12674	  12575	-25.2063	27.5579	    12509	 -25.206	27.558	 -25.21	27.54	12	12	 0.096	 0.987	  12509	 0.905	12	 0.096	 0.987	  12509	 0.905
413	1196443	 0.716	   1028	   1032	-25.3802	28.3165	     1004	 -25.464	28.317	 -25.46	28.29	7	7	 0.285	 0.977	   1004	 0.716	7	 0.285	 0.977	   1004	 0.716
415	1196447	 0.875	   7483	   7513	-25.1294	27.6286	     7206	 -25.129	27.629	 -25.12	27.62	12	12	 0.131	 0.963	   7206	 0.875	12	 0.131	 0.963	   7206	 0.875
416	1196450	 0.937	  22270	  21995	-24.6942	27.4090	    21502	 -24.778	27.409	 -24.79	27.37	7	7	 0.072	 0.965	  21502	 0.937	7	 0.072	 0.965	  21502	 0.937
417	1196455	 0.940	  28780	  28253	-24.3962	27.0890	    27726	 -24.396	27.089	 -24.37	27.12	12	20	 0.081	 0.996	  28662	 0.919	12	 0.070	 0.963	  27726	 0.940
418	1196500	 0.873	   6731	   6696	-23.0658	29.5789	     6673	 -23.066	29.579	 -23.04	29.54	12	12	 0.128	 0.991	   6673	 0.873	12	 0.128	 0.991	   6673	 0.873
419	1196540	 0.890	   7712	   7721	-22.9110	29.6110	     7619	 -22.994	29.611	 -22.96	29.62	7	7	 0.111	 0.988	   7619	 0.890	7	 0.111	 0.988	   7619	 0.890
420	1196550	 0.974	 201000	 202883	-22.2244	29.9869	   202041	 -22.224	29.987	 -22.21	29.96	12	12	 0.026	 0.995	 202041	 0.974	12	 0.026	 0.995	 202041	 0.974
421	1196551	 0.974	 201001	 202888	-22.2253	29.9903	   202041	 -22.225	29.990	 -22.21	29.96	12	12	 0.026	 0.995	 202041	 0.974	12	 0.026	 0.995	 202041	 0.974
428	1196569	 0.887	  15845	  15796	-22.5502	28.8974	    16000	 -22.634	28.897	 -22.62	28.87	7	7	 0.114	 0.990	  16000	 0.887	7	 0.114	 0.990	  16000	 0.887
430	1196600	 0.856	   3256	   3210	-26.0081	29.2522	     3228	 -26.008	29.252	 -26.04	29.29	12	12	 0.145	 0.991	   3228	 0.856	12	 0.145	 0.991	   3228	 0.856
432	1196710	 0.816	   2204	   2193	-24.5175	30.8284	     2334	 -24.518	30.828	 -24.54	30.79	12	12	 0.192	 0.944	   2334	 0.816	12	 0.192	 0.944	   2334	 0.816
433	1196720	 0.779	   2268	   2294	-24.0364	31.1282	     2348	 -23.953	31.045	 -23.96	31.04	16	16	 0.224	 0.966	   2348	 0.779	11	 0.226	 0.935	   2426	 0.783
434	1196800	 0.949	  46583	  46583	-24.1839	30.8230	    46773	 -24.184	30.823	 -24.21	30.79	12	12	 0.051	 0.996	  46773	 0.949	12	 0.051	 0.996	  46773	 0.949
435	1196850	 0.951	  49826	  49891	-24.0663	31.2429	    50215	 -24.066	31.243	 -24.04	31.21	12	11	 0.050	 0.994	  50137	 0.950	12	 0.049	 0.992	  50215	 0.951
436	1197001	 0.857	   8864	   8775	-25.6814	31.7817	     8474	 -25.681	31.782	 -25.71	31.79	12	12	 0.149	 0.956	   8474	 0.857	12	 0.149	 0.956	   8474	 0.857
437	1197010	 0.834	   2611	   2627	-25.8381	30.4128	     2542	 -25.838	30.413	 -25.87	30.37	12	12	 0.168	 0.974	   2542	 0.834	12	 0.168	 0.974	   2542	 0.834
438	1197090	 0.934	  21652	  21634	-25.4366	31.9824	    21314	 -25.437	31.982	 -25.46	31.96	12	9	 0.079	 0.999	  21623	 0.921	12	 0.068	 0.984	  21314	 0.934
441	1197300	 0.876	   5540	   5501	-26.0361	30.9975	     5392	 -26.036	30.997	 -26.04	30.96	12	12	 0.127	 0.973	   5392	 0.876	12	 0.127	 0.973	   5392	 0.876
442	1197310	 0.749	   1122	   1117	-25.6744	31.5753	     1157	 -25.674	31.575	 -25.71	31.54	12	12	 0.253	 0.969	   1157	 0.749	12	 0.253	 0.969	   1157	 0.749
443	1197500	 0.902	  10379	  10348	-25.3636	31.9556	    10291	 -25.364	31.872	 -25.37	31.87	11	12	 0.100	 0.994	  10445	 0.900	11	 0.098	 0.991	  10291	 0.902
444	1197501	 0.883	   5131	   5091	-25.4697	31.0881	     5107	 -25.470	31.005	 -25.46	31.04	11	11	 0.118	 0.995	   5107	 0.883	11	 0.118	 0.995	   5107	 0.883
445	1197502	 0.755	   1512	   1513	-25.4486	30.7117	     1471	 -25.449	30.628	 -25.46	30.62	11	7	 0.976	 0.978	   1545	 0.024	11	 0.246	 0.973	   1471	 0.755
446	1197505	 0.873	   5380	   5376	-25.5142	31.2245	     5339	 -25.514	31.225	 -25.54	31.21	12	12	 0.127	 0.992	   5339	 0.873	12	 0.127	 0.992	   5339	 0.873
447	1197507	 0.892	   8473	   8460	-25.3989	31.6106	     8276	 -25.482	31.527	 -25.46	31.54	6	6	 0.111	 0.977	   8276	 0.892	6	 0.111	 0.977	   8276	 0.892
452	1197550	 0.805	   1557	   1545	-25.4903	30.6983	     1545	 -25.574	30.698	 -25.54	30.71	7	7	 0.195	 0.992	   1545	 0.805	7	 0.195	 0.992	   1545	 0.805
463	1197593	 0.798	   1639	   1643	-25.5441	31.3167	     1622	 -25.627	31.317	 -25.62	31.29	7	7	 0.202	 0.989	   1622	 0.798	7	 0.202	 0.989	   1622	 0.798
471	1197740	 0.746	   1077	   1075	-24.7692	31.3900	     1167	 -24.769	31.390	 -24.79	31.37	12	12	 0.266	 0.923	   1167	 0.746	12	 0.266	 0.923	   1167	 0.746
472	1197745	 0.791	   2407	   2421	-24.9685	31.5154	     2252	 -24.968	31.432	 -24.96	31.46	11	12	 0.252	 0.969	   2485	 0.750	11	 0.219	 0.936	   2252	 0.791
473	1197750	 0.849	   5715	   5788	-25.1504	31.9415	     5594	 -25.150	31.858	 -25.12	31.87	11	11	 0.152	 0.979	   5594	 0.849	11	 0.152	 0.979	   5594	 0.849
476	1199115	 0.684	   1446	   1439	-26.3871	30.8446	     1383	 -26.387	30.845	 -26.37	30.87	12	12	 0.319	 0.957	   1383	 0.684	16	 0.327	 0.903	   1306	 0.688
478	1199310	 0.856	   6846	   6843	-27.3633	31.7826	     7078	 -27.363	31.783	 -27.37	31.79	12	11	 0.165	 0.978	   6697	 0.836	12	 0.148	 0.967	   7078	 0.856
484	1199455	 0.685	   1392	   1394	-26.6772	30.7021	     1378	 -26.677	30.702	 -26.71	30.71	12	12	 0.315	 0.990	   1378	 0.685	12	 0.315	 0.990	   1378	 0.685
486	1199465	 0.785	   2313	   2319	-27.0660	30.9936	     2289	 -27.066	30.994	 -27.04	30.96	12	12	 0.215	 0.990	   2289	 0.785	12	 0.215	 0.990	   2289	 0.785
487	1201100	 0.704	   1480	   1466	36.4500	8.4308	     1523	  36.367	 8.347	  36.37	 8.37	6	5	 0.322	 0.983	   1454	 0.678	6	 0.297	 0.972	   1523	 0.704
488	1201150	 0.883	   9000	   8988	36.1208	8.5000	     9133	  36.121	 8.417	  36.12	 8.46	11	11	 0.118	 0.985	   9133	 0.883	11	 0.118	 0.985	   9133	 0.883
489	1201500	 0.914	  20895	  20732	36.5875	9.5158	    20827	  36.504	 9.432	  36.54	 9.46	6	6	 0.086	 0.997	  20827	 0.914	6	 0.086	 0.997	  20827	 0.914
491	1216300	 0.789	   2407	   2385	 8.6767	-11.8742	     2365	   8.760	-11.791	   8.79	-11.79	18	18	 0.211	 0.983	   2365	 0.789	18	 0.211	 0.983	   2365	 0.789
492	1216350	 0.802	   3990	   3995	 9.0492	-11.7467	     3880	   9.049	-11.747	   9.04	-11.71	12	12	 0.200	 0.972	   3880	 0.802	12	 0.200	 0.972	   3880	 0.802
493	1216400	 0.777	   2525	   2521	 9.3242	-11.5333	     2445	   9.408	-11.533	   9.37	-11.54	17	12	 0.229	 0.998	   2530	 0.771	17	 0.225	 0.968	   2445	 0.777
495	1216450	 0.882	   6870	   6804	 8.5700	-11.2625	     6925	   8.653	-11.263	   8.62	-11.29	17	17	 0.118	 0.992	   6925	 0.882	17	 0.118	 0.992	   6925	 0.882
497	1219500	 0.903	  17150	  17515	 7.8175	-11.1667	    16996	   7.901	-11.083	   7.87	-11.12	18	6	 0.105	 0.999	  17166	 0.895	18	 0.097	 0.991	  16996	 0.903
498	1234050	 0.889	   7500	   7572	14.6017	0.2858	     7463	  14.518	 0.286	  14.54	 0.29	7	7	 0.111	 0.995	   7463	 0.889	7	 0.111	 0.995	   7463	 0.889
499	1234080	 0.942	  44900	  49492	14.7483	0.6000	    49386	  14.832	 0.433	  14.79	 0.46	15	15	 0.108	 0.909	  49386	 0.942	16	 0.108	 0.908	  49469	 0.943
500	1234090	 0.967	 553326	 553326	14.6109	0.9833	   553600	  14.611	 0.983	  14.62	 0.96	12	12	 0.033	 1.000	 553600	 0.967	12	 0.033	 1.000	 553600	 0.967
501	1234100	 0.850	   2750	   2519	14.0167	0.7467	     2573	  14.017	 0.747	  14.04	 0.71	12	13	 0.204	 0.975	   2822	 0.798	12	 0.163	 0.935	   2573	 0.850
502	1234120	 0.888	   6940	   7141	13.8500	1.4683	     7224	  13.850	 1.385	  13.87	 1.37	11	6	 0.122	 0.972	   7141	 0.882	11	 0.119	 0.961	   7224	 0.888
503	1234130	 0.939	  38750	  39037	13.7383	1.6159	    38719	  13.738	 1.533	  13.71	 1.54	11	11	 0.061	 0.999	  38719	 0.939	11	 0.061	 0.999	  38719	 0.939
504	1234150	 0.968	 700000	 624376	13.5142	2.0900	   624989	  13.348	 2.173	  13.37	 2.21	3	3	 0.112	 0.893	 624989	 0.968	11	 0.112	 0.892	 624490	 0.969
505	1234180	 0.905	  15350	  15420	12.9517	2.2767	    15348	  12.952	 2.193	  12.96	 2.21	11	11	 0.095	 1.000	  15348	 0.905	11	 0.095	 1.000	  15348	 0.905
506	1234190	 0.849	   4030	   4071	12.7633	2.2425	     4092	  12.763	 2.243	  12.79	 2.21	12	12	 0.152	 0.985	   4092	 0.849	12	 0.152	 0.985	   4092	 0.849
507	1234200	 0.823	   5330	   5578	12.4692	2.4200	     5601	  12.469	 2.337	  12.46	 2.37	11	10	 0.215	 0.996	   5350	 0.785	11	 0.184	 0.952	   5601	 0.823
508	1234201	 0.971	 672316	 672316	12.5791	2.6167	   672158	  12.579	 2.533	  12.54	 2.54	11	11	 0.029	 1.000	 672158	 0.971	11	 0.029	 1.000	 672158	 0.971
509	1234250	 0.962	1000000	1191580	11.8800	3.4000	  1176782	  12.047	 3.233	  12.04	 3.21	20	20	 0.155	 0.850	1176782	 0.962	11	 0.163	 0.840	1191049	 0.973
510	1234500	 0.787	   2525	   2301	13.8867	5.3367	     2323	  13.887	 5.337	  13.87	 5.37	12	6	 0.261	 0.986	   2489	 0.740	12	 0.227	 0.920	   2323	 0.787
512	1234650	 0.874	   8800	   8570	13.6633	6.7700	     8997	  13.663	 6.853	  13.62	 6.87	13	13	 0.128	 0.978	   8997	 0.874	13	 0.128	 0.978	   8997	 0.874
513	1234680	 0.855	   5400	   4873	13.3192	7.1700	     5003	  13.319	 7.170	  13.29	 7.21	12	12	 0.162	 0.927	   5003	 0.855	12	 0.162	 0.927	   5003	 0.855
514	1234700	 0.839	   4800	   4158	13.1517	7.2158	     4337	  13.152	 7.216	  13.12	 7.21	12	22	 0.265	 0.959	   5003	 0.738	12	 0.188	 0.904	   4337	 0.839
515	1237500	 0.961	 115000	 149382	13.2808	12.6008	   149026	  13.114	12.434	  13.12	12.46	0	0	 0.232	 0.772	 149026	 0.961	6	 0.233	 0.770	 149359	 0.963
516	1253100	 0.879	   8525	   8491	-4.0433	30.5808	     8529	  -4.043	30.581	  -4.04	30.54	12	12	 0.121	 1.000	   8529	 0.879	12	 0.121	 1.000	   8529	 0.879
520	1253350	 0.814	   3835	   3225	-8.5958	31.1944	     3215	  -8.596	31.194	  -8.62	31.21	12	12	 0.247	 0.838	   3215	 0.814	13	 0.253	 0.816	   3130	 0.826
521	1255100	 0.947	  89600	  88824	-17.4117	14.2033	    88791	 -17.412	14.287	 -17.37	14.29	13	12	 0.056	 0.993	  90261	 0.945	13	 0.053	 0.991	  88791	 0.947
522	1255150	 0.742	   1620	   1645	-17.2658	13.3122	     1633	 -17.266	13.312	 -17.29	13.29	12	12	 0.258	 0.992	   1633	 0.742	12	 0.258	 0.992	   1633	 0.742
523	1257100	 0.936	  97300	 103745	-17.9033	19.7425	   101639	 -17.903	19.659	 -17.87	19.62	11	10	 0.079	 0.963	 100987	 0.930	12	 0.077	 0.942	 103266	 0.949
524	1257101	 0.961	 206000	 232734	-18.0308	21.4233	   232059	 -17.947	21.257	 -17.96	21.29	15	15	 0.119	 0.888	 232059	 0.961	16	 0.119	 0.887	 232140	 0.961
525	1257200	 0.898	   4970	   5588	-21.2092	17.0975	     5425	 -21.209	17.014	 -21.21	17.04	11	10	 0.154	 0.973	   5106	 0.849	11	 0.132	 0.916	   5425	 0.898
