no	GRDC2022	lehner_id
5174	4244610	4244610
5175	4244620	4243610
5176	4244630	4244630
5177	4244635	4244635
5178	4244640	4244640
5179	4244650	4244650
5180	4244655	4244655
5181	4244660	4244660
5182	4244710	4244710
5183	4244720	4244720
5184	4244730	4244730
5185	4244740	4244740
5186	4244750	4244750
5187	4244760	4244760
5188	4244770	4244770
5189	4244780	4244780
5190	4244785	4244785
5191	4244788	4244788
5192	4244790	4244790
5193	4244792	4244792
5194	4244795	4244795
5195	4244800	4244800
5196	4244810	4244810
5197	4244820	4244820
5198	4244830	4244830
5199	4244840	4244840
5200	4244850	4244850
5201	4244860	4244860
5202	4244870	4244870
5203	4244880	4244880
5204	4244890	4243800
5205	4244900	4244900
5206	4244910	4244910
5207	4244915	4244915
5208	4244920	4244920
5209	4244930	4244930
5210	4244940	4243910
5211	4244945	4243920
5212	4244950	4244950
5213	4244960	4244960
5214	4244970	4244970
5215	4244975	4244975
5216	4244980	4244980
5217	4244985	4244985
5218	4244990	4244990
5219	4244995	4244995
5220	4245010	4206010
5221	4245100	4206100
5222	4245210	4206210
5223	4245250	4206250
5224	4245280	4206280
5225	4245295	4206295
5226	4245300	4206300
5227	4245500	4206500
5228	4245650	4206650
5229	4245820	4206820
5230	4245840	4206840
5231	4245860	4206860
5232	4245880	4206880
5233	4245890	4206890
5234	4245900	4206900
5235	4245920	4206920
5236	4245950	4206950
5237	4247100	4231100
5238	4247101	4231101
5239	4247110	4231110
5240	4247500	4231500
5241	4247700	4231700
5242	4280900	4280900
5243	4280950	4280950
5244	4281050	4281050
5245	4281100	4281100
5246	4281150	4281150
5247	4281500	4281500
5248	4281600	4281600
5249	4281800	4281800
5250	4281810	4281810
5251	4351110	4351110
5252	4351130	4351130
5253	4351150	4351150
5254	4351200	4351200
5255	4351410	4351410
5256	4351420	4351420
5257	4351710	4351710
5258	4351900	4351900
5259	4352100	4352100
5260	4353300	4353300
5261	4355050	4356050
5262	4355080	4356080
5263	4355100	4356100
5264	4355110	4356110
5265	4355200	4356200
5266	4355280	4356280
5267	4355300	4355300
5268	4355310	4355310
5269	4355320	4356300
5270	4355340	4355340
5271	4355350	4355350
5272	4355400	4355400
5273	4355410	4355410
5274	4355450	4355450
5275	4355500	4355500
5276	4355510	4356510
5277	4355600	4356600
5278	4355650	4356650
5279	4355700	4355700
5280	4355750	4356700
5281	4355800	4356800
5282	4355810	4356810
5283	4355950	4355950
5284	4357110	4357110
5285	4358050	4359050
5286	4358110	4358110
5287	4358120	4358120
5288	4358220	4359220
5289	4358300	4358300
5290	4358320	4359320
5291	4358500	4359500
5292	4358510	4358510
5293	4358520	4358520
5294	4358530	4357520
5295	4358540	4357510
5296	4358550	4358550
5297	4358600	4358600
5298	4358700	4358700
5299	4358800	4358800
5300	4361100	4361100
5301	4362110	4362110
5302	4362120	4362120
5303	4362130	4362130
5304	4362140	4362140
5305	4362201	4362201
5306	4362600	4362600
5307	4363500	4363500
5308	4382100	4382100
5309	4382200	4382200
5310	4382300	4382300
5311	4382700	4382700
5312	4383050	4382050
5313	4456500	4494500
5314	4462100	4462100
5315	4462300	4462300
5316	4462500	4462500
5317	4462700	4462700
5318	4463100	4463100
5319	4466800	4466800
5320	4568100	4568100
5321	4568150	4568150
5322	4568200	4568200
5323	4568710	4568710
5324	4568720	4568720
5325	4584100	4584100
5326	4584200	4584200
5327	4584210	4584210
5328	4584280	4584280
5329	4584300	4584300
5330	4584500	4584500
5331	4584700	4584700
5332	4584800	4584800
5333	4589500	4589500
5334	4657700	4692700
5335	4657750	4692750
5336	4664200	4664200
5337	4664800	4664800
5338	4665100	4665100
5339	4769200	4769200
5340	4769250	4769250
5341	4771050	4771050
5342	4771210	4771210
5343	4771800	4771800
5344	4772040	4772040
5345	4772050	4772050
5346	4772140	4772140
5347	4772150	4772150
5348	4772210	4772210
5349	4772250	4772250
5350	4772300	4772300
5351	4772610	4772610
5352	4773050	4773050
5353	4773100	4773100
5354	4773800	4773800
5355	4789700	4789700
5356	4873100	4873100
5357	4873210	4873210
5358	4873230	4873230
5359	4873250	4873250
5360	4873280	4873280
5361	4873310	4873310
5362	4873410	4873410
5363	4873450	4873450
5364	4874050	4874050
5365	4874080	4874080
5366	4874100	4874100
5367	4874120	4874120
5368	4874150	4874150
5369	4874180	4874180
5370	4874190	4874190
5371	4874200	4874200
5372	4874210	4874210
5373	4874220	4874220
5374	4874230	4874230
5375	4874250	4874250
5376	4874310	4874310
5377	4874330	4874330
5378	4874410	4874410
5379	4874430	4874430
5380	4874450	4874450
5381	4874710	4874710
5382	4874730	4874730
5383	4874750	4874750
5384	4874770	4874770
5385	4875110	4875110
5386	4875111	4875111
5387	4875120	4875120
5388	4875125	4875125
5389	4875130	4875130
5390	4875140	4875140
5391	4875160	4875160
5392	4875210	4875210
5393	4875250	4875250
5394	4875310	4875310
5395	4875330	4875330
5396	4875510	4875510
5397	4875710	4875710
5398	4876500	4876500
5399	4876800	4876800
5400	4977010	4977010
5401	4977060	4977060
5402	4977150	4977150
5403	4977220	4977220
5404	4977310	4977310
5405	4977350	4977350
5406	4977410	4977410
5407	4977710	4977710
5408	4977750	4977750
5409	4977800	4977800
5410	4977810	4977810
5411	4978650	4978650
5412	4997050	4997050
5413	5101020	5101020
5414	5101040	5101040
5415	5101050	5101050
5416	5101060	5101060
5417	5101070	5101070
5418	5101080	5101080
5419	5101100	5101100
5420	5101101	5101101
5421	5101110	5101110
5422	5101111	5101111
5423	5101115	5101115
5424	5101116	5101116
5425	5101117	5101117
5426	5101118	5101118
5427	5101130	5101130
5428	5101161	5101161
5429	5101170	5101170
5430	5101180	5101180
5431	5101190	5101190
5432	5101200	5101200
5433	5101201	5101201
5434	5101203	5101203
5435	5101205	5101205
5436	5101208	5101208
5437	5101250	5101250
5438	5101251	5101251
5439	5101290	5101290
5440	5101300	5101300
5441	5101301	5101301
5442	5101302	5109300
5443	5101303	5101303
5444	5101304	5109310
5445	5101305	5101305
5446	5101307	5101307
5447	5101308	5101308
5448	5101310	5101310
5449	5101320	5101320
5450	5101360	5101360
5451	5101365	5101365
5452	5101380	5101380
5453	5101381	5101381
5454	5101385	5101385
5455	5101420	5101420
5456	5101430	5101430
5457	5101450	5101450
5458	5101460	5101460
5459	5104160	5104160
5460	5104220	5104220
5461	5104223	5104223
5462	5104225	5104225
5463	5104228	5104228
5464	5104230	5104230
5465	5104240	5104240
5466	5104245	5104245
5467	5109110	5109110
5468	5109120	5109120
5469	5109130	5109130
5470	5109150	5109150
5471	5109160	5109160
5472	5109170	5109170
5473	5109200	5109200
5474	5109250	5109250
5475	5110010	5110010
5476	5110030	5110030
5477	5141100	5141100
5478	5141200	5141200
5479	5172100	5172100
5480	5172200	5172200
5481	5201010	5202010
5482	5201020	5202020
5483	5202030	5202030
5484	5202040	5202040
5485	5202043	5202043
5486	5202044	5202044
5487	5202045	5202045
5488	5202046	5202046
5489	5202048	5202048
5490	5202049	5202049
5491	5202050	5202050
5492	5202055	5202055
5493	5202060	5202060
5494	5202065	5202065
5495	5202067	5202067
5496	5202070	5202070
5497	5202075	5202075
5498	5202080	5202080
5499	5202090	5202090
5500	5202095	5202095
5501	5202100	5202100
5502	5202101	5202101
5503	5202102	5202102
5504	5202105	5202105
5505	5202110	5202110
5506	5202115	5202115
5507	5202120	5202120
5508	5202130	5202130
5509	5202150	5202150
5510	5202155	5202155
5511	5202160	5202160
5512	5202180	5202180
5513	5202185	5202185
5514	5202200	5202200
5515	5202225	5202225
5516	5202226	5202226
5517	5202227	5202227
5518	5202228	5202228
5519	5202410	5204410
5520	5204013	5204013
5521	5204015	5204015
5522	5204016	5204016
5523	5204018	5204018
5524	5204100	5204100
5525	5204101	5204101
5526	5204102	5204102
5527	5204103	5204103
5528	5204104	5204104
5529	5204105	5204105
5530	5204106	5204106
5531	5204108	5204108
5532	5204120	5204120
5533	5204125	5204125
5534	5204180	5204180
5535	5204181	5204181
5536	5204185	5204185
5537	5204190	5204190
5538	5204195	5204195
5539	5204210	5204210
5540	5204215	5204215
5541	5204250	5204250
5542	5204251	5204251
5543	5204252	5204252
5544	5204253	5204253
5545	5204255	5204255
5546	5204258	5204258
5547	5204268	5204268
5548	5204300	5204300
5549	5204301	5204301
5550	5204302	5204302
5551	5204303	5204303
5552	5204400	5204400
5553	5204401	5204401
5554	5204402	5204402
5555	5204450	5204450
5556	5204451	5204451
5557	5204452	5204452
5558	5204460	5204460
5559	5221100	5221100
5560	5222500	5222500
5561	5222550	5222550
5562	5222600	5222600
5563	5222700	5222700
5564	5222800	5222800
5565	5223100	5223100
5566	5224200	5224200
5567	5224300	5224300
5568	5224305	5224305
5569	5224500	5224500
5570	5224600	5223600
5571	5225200	5229200
5572	5225300	5229500
5573	5225500	5225500
5574	5225600	5225600
5575	5226050	5222050
5576	5226055	5222055
5577	5226100	5222100
5578	5226150	5222150
5579	5226200	5222300
5580	5226300	5226300
5581	5226400	5227400
5582	5226500	5226500
5583	5226600	5227800
5584	5226800	5226800
5585	5226850	5227100
5586	5226900	5228900
5587	5226950	5228950
5588	5230050	5230050
5589	5230200	5230200
5590	5230300	5230300
5591	5230400	5230400
5592	5230500	5230500
5593	5230600	5230600
5594	5231200	5231200
5595	5231500	5231500
5596	5231550	5231550
5597	5231600	5231600
5598	5231700	5231700
5599	5302100	5302100
5600	5302220	5302220
5601	5302229	5302229
5602	5302240	5302240
5603	5302242	5302242
5604	5302245	5302245
5605	5302250	5302250
5606	5302260	5302260
5607	5302265	5302265
5608	5302270	5302270
5609	5302280	5302280
5610	5302285	5302285
5611	5302290	5302290
5612	5302295	5302295
5613	5302300	5302300
5614	5302320	5302320
5615	5302325	5302325
5616	5302326	5302326
5617	5302350	5302350
5618	5302351	5302351
5619	5302360	5302360
5620	5302365	5302365
5621	5302380	5302380
5622	5302400	5302400
5623	5302410	5302410
5624	5304019	5304019
5625	5304025	5304025
5626	5304030	5304030
5627	5304035	5304035
5628	5304060	5304060
5629	5304061	5304061
5630	5304062	5304062
5631	5304063	5304063
5632	5304065	5304065
5633	5304069	5304069
5634	5304070	5304070
5635	5304080	5304080
5636	5304081	5304081
5637	5304140	5304140
5638	5304150	5304150
5639	5402100	5402100
5640	5402101	5402101
5641	5402102	5402102
5642	5402103	5402103
5643	5402390	5402390
5644	5404260	5404260
5645	5404265	5404265
5646	5404270	5404270
5647	5405030	5405030
5648	5405031	5405031
5649	5405035	5405035
5650	5405040	5405040
5651	5405041	5405041
5652	5405046	5405046
5653	5405048	5405048
5654	5405050	5405050
5655	5405051	5405051
5656	5405070	5405070
5657	5405090	5405090
5658	5405095	5405095
5659	5405100	5405100
5660	5405105	5405105
5661	5405130	5405130
5662	5410100	5410100
5663	5550500	5550500
5664	5553100	5553100
5665	5553500	5553500
5666	5606010	5606010
5667	5606020	5606020
5668	5606030	5606030
5669	5606040	5606040
5670	5606042	5606042
5671	5606045	5606045
5672	5606050	5606050
5673	5606060	5607010
5674	5606080	5607100
5675	5606090	5606090
5676	5606100	5606100
5677	5606110	5606110
5678	5606120	5606120
5679	5606130	5606130
5680	5606140	5606140
5681	5606145	5606145
5682	5606160	5606160
5683	5607020	5608020
5684	5607023	5608023
5685	5607024	5608024
5686	5607030	5608030
5687	5607060	5608060
5688	5607080	5607080
5689	5607085	5607085
5690	5607090	5608500
5691	5607200	5607200
5692	5607300	5608300
5693	5607400	5607400
5694	5607410	5607410
5695	5607450	5607450
5696	5607451	5607451
5697	5607500	5607500
5698	5607600	5608100
5699	5607700	5608200
5700	5608090	5608090
5701	5608091	5608091
5702	5608095	5608095
5703	5608400	5608400
5704	5654010	5654010
5705	5654020	5654020
5706	5654100	5654100
5707	5654110	5654110
5708	5654140	5654140
5709	5654190	5654190
5710	5654250	5654250
5711	5654300	5654300
5712	5654320	5654320
5713	5654340	5654340
5714	5654350	5654350
5715	5654400	5654400
5716	5654450	5654450
5717	5654470	5654470
5718	5654500	5654500
5719	5654550	5654550
5720	5654570	5654570
5721	5654600	5654600
5722	5654750	5654750
5723	5654850	5654850
5724	5654900	5654900
5725	5654950	5654950
5726	5657400	5657400
5727	5657450	5657450
5728	5657500	5657500
5729	5658500	5658500
5730	5658600	5658600
5731	5658620	5658620
5732	5658650	5658650
5733	5658900	5658900
5734	5659100	5659100
5735	5659200	5659200
5736	5660100	5660100
5737	5660110	5660110
5738	5660120	5660120
5739	5660250	5660250
5740	5660300	5660300
5741	5660310	5660310
5742	5660320	5660320
5743	5660330	5660330
5744	5660340	5660340
5745	5660350	5660350
5746	5660400	5660400
5747	5660500	5660500
5748	5660550	5660550
5749	5708100	5708100
5750	5708110	5708110
5751	5708120	5708120
5752	5708125	5708125
5753	5708126	5708126
5754	5708130	5708130
5755	5708140	5708140
5756	5708145	5708145
5757	5708148	5708148
5758	5708150	5708150
5759	5708155	5708155
5760	5708157	5708157
5761	5708160	5708160
5762	5708180	5708180
5763	5708185	5708185
5764	5708190	5708190
5765	5708200	5708200
5766	5709020	5709020
5767	5709100	5709100
5768	5709110	5709110
5769	5709111	5709111
5770	5709260	5708260
5771	5710060	5710060
5772	5712090	5712090
5773	5712100	5712100
5774	5732100	5732100
5775	5762050	5762050
5776	5762082	5762082
5777	5762331	5762331
5778	5762500	5762500
5779	5762700	5762700
5780	5803020	5803020
5781	5803030	5803030
5782	5803040	5803040
5783	5803090	5803090
5784	5803120	5803120
5785	5803130	5803130
5786	5803140	5803140
5787	5803150	5803150
5788	5803160	5803160
5789	5803170	5803170
5790	5803180	5803180
5791	5803185	5803185
5792	5803190	5803190
5793	5803200	5803200
5794	5803300	5803300
5795	5803310	5803310
5796	5803520	5803520
5797	5803600	5803600
5798	5803601	5803601
5799	5803680	5803680
5800	5803690	5803690
5801	5803700	5803700
5802	5803750	5803750
5803	5803800	5803800
5804	5863050	5864050
5805	5863110	5864110
5806	5863120	5864120
5807	5863150	5864150
5808	5863200	5864100
5809	5864500	5864500
5810	5864700	5865700
5811	5864701	5865701
5812	5865100	5863100
5813	5865101	5863101
5814	5865121	5864121
5815	5865300	5865300
5816	5865301	5865301
5817	5865500	5865500
5818	5865550	5865550
5819	5865600	5865600
5820	5865601	5865601
5821	5865650	5865650
5822	5865800	5865800
5823	5865810	5865810
5824	5866100	5867100
5825	5866110	5870110
5826	5866111	5870111
5827	5866120	5870100
5828	5866130	5870200
5829	5866200	5868200
5830	5866300	5868300
5831	5866301	5870301
5832	5866310	5870300
5833	5866500	5867500
5834	5866600	5867600
5835	5867400	5869500
5836	5868050	5868050
5837	5868100	5868100
5838	5869400	5869400
5839	5869401	5869401
5840	5869501	5869501
5841	5870500	5870500
5842	5870600	5870600
5843	5870650	5870650
5844	5870700	5870700
5845	5974300	5978500
5846	5974400	5977400
5847	5974500	5976500
5848	6111100	6111100
5849	6112070	6112070
5850	6112080	6112080
5851	6112090	6112090
5852	6112100	6112100
5853	6113050	6113050
5854	6113100	6113100
5855	6113110	6113110
5856	6114100	6114100
5857	6114150	6114150
5858	6114300	6114300
5859	6114500	6114500
5860	6115500	6115500
5861	6115800	6115800
5862	6116100	6116100
5863	6116200	6116200
5864	6118800	6118800
5865	6119100	6119100
5866	6122100	6122100
5867	6122300	6122300
5868	6122350	6122350
5869	6122400	6122400
5870	6122550	6123550
5871	6122560	6123560
5872	6123100	6123100
5873	6123150	6123150
5874	6123300	6123300
5875	6123390	6139380
5876	6123500	6123500
5877	6123700	6123700
5878	6124500	6124500
5879	6125100	6125100
5880	6125160	6125160
5881	6125300	6125300
5882	6125350	6125350
5883	6125440	6125440
5884	6125540	6125540
5885	6128100	6128100
5886	6128150	6128150
5887	6128300	6128300
5888	6128700	6128700
5889	6135800	6139800
5890	6139050	6139050
5891	6139100	6139100
5892	6139150	6125150
5893	6139220	6139220
5894	6139230	6139230
5895	6139240	6139240
5896	6139300	6139300
5897	6139340	6139340
5898	6139360	6139360
5899	6139370	6139370
5900	6139390	6139390
5901	6139400	6139400
5902	6139430	6139430
5903	6139440	6139440
5904	6139470	6139470
5905	6139500	6139500
5906	6139640	6139640
5907	6139650	6139650
5908	6139700	6139700
5909	6139710	6139710
5910	6139720	6139720
5911	6140250	6140250
5912	6140300	6140300
5913	6140400	6140400
5914	6140401	6140401
5915	6140450	6140450
5916	6140480	6140480
5917	6140500	6140500
5918	6140600	6140600
5919	6140700	6140700
5920	6142100	6142100
5921	6142110	6142110
5922	6142120	6142120
5923	6142150	6142150
5924	6142200	6142200
5925	6142300	6142300
5926	6142500	6142500
5927	6142520	6142520
5928	6142550	6142550
5929	6142551	6142551
5930	6142600	6142600
5931	6142601	6142601
5932	6142620	6142620
5933	6142640	6142640
5934	6142650	6142650
5935	6142660	6142660
5936	6142680	6142680
5937	6142700	6142700
5938	6144100	6144100
5939	6144150	6144150
5940	6144200	6144200
5941	6144300	6144300
5942	6144350	6144350
5943	6144400	6144400
5944	6144490	6144490
5945	6144500	6144500
5946	6150100	6150100
5947	6150200	6150200
5948	6157100	6157100
5949	6158100	6158100
5950	6172010	6172010
5951	6172050	6172050
5952	6172200	6172200
5953	6172350	6172350
5954	6196020	6196020
5955	6196040	6196040
5956	6196060	6196060
5957	6196080	6196080
5958	6196100	6196100
5959	6196200	6196200
5960	6196300	6196300
5961	6196350	6196350
5962	6196400	6196400
5963	6196480	6196480
5964	6196500	6196500
5965	6196600	6196600
5966	6196650	6196650
5967	6196700	6196700
5968	6210100	6210100
5969	6211100	6211100
5970	6211500	6211500
5971	6212400	6212400
5972	6212410	6212410
5973	6212420	6212420
5974	6212500	6212500
5975	6212510	6212510
5976	6212700	6212700
5977	6213600	6213600
5978	6213700	6213700
5979	6213750	6213750
5980	6213800	6213800
5981	6213900	6213900
5982	6216500	6216500
5983	6216700	6216700
5984	6216800	6216800
5985	6217100	6217100
5986	6217110	6217110
5987	6217120	6217120
5988	6217600	6217600
5989	6217700	6217700
5990	6220200	6220200
5991	6220500	6220500
5992	6221500	6221500
5993	6226300	6226300
5994	6226400	6226400
5995	6226500	6226500
5996	6226600	6226600
5997	6226650	6226650
5998	6226700	6226700
5999	6226800	6226800
6000	6227100	6227100
6001	6227130	6217130
6002	6227300	6227300
6003	6227500	6227500
6004	6228800	6227800
6005	6228810	6227810
6006	6228850	6227850
6007	6228900	6227900
6008	6229100	6229100
6009	6232900	6233900
6010	6232910	6233910
6011	6233100	6233100
6012	6233150	6233150
6013	6233170	6233170
6014	6233201	6233201
6015	6233220	6233220
6016	6233221	6233221
6017	6233250	6233250
6018	6233300	6233300
6019	6233315	6229500
6020	6233350	6233350
6021	6233360	6233360
6022	6233400	6233400
6023	6233401	6233401
6024	6233410	6233410
6025	6233440	6233440
6026	6233450	6233450
6027	6233500	6233500
6028	6233501	6233501
6029	6233550	6233550
6030	6233551	6233551
6031	6233600	6233600
6032	6233650	6233650
6033	6233680	6233680
6034	6233690	6233690
6035	6233700	6233700
6036	6233710	6233710
6037	6233720	6233720
6038	6233750	6233750
6039	6233780	6233780
6040	6233800	6233800
6041	6233850	6233850
6042	6233870	6233870
6043	6235100	6235100
6044	6242100	6242100
6045	6242200	6242200
6046	6242250	6242250
6047	6242400	6242400
6048	6242401	6242401
6049	6242420	6242420
6050	6242500	6242500
6051	6242501	6242501
6052	6243030	6243030
6053	6243110	6243110
6054	6243800	6243800
6055	6243850	6243850
6056	6246600	6246600
6057	6246601	6246601
6058	6246610	6246610
6059	6246611	6246611
6060	6246612	6246612
6061	6246700	6246700
6062	6260100	6260100
6063	6261100	6261100
6064	6261150	6261150
6065	6261200	6261200
6066	6261400	6261400
6067	6262250	6261250
6068	6262260	6261260
6069	6262300	6261300
6070	6262310	6261310
6071	6264100	6264100
6072	6273500	6273500
6073	6273900	6273900
6074	6274550	6274550
6075	6274600	6274600
6076	6279500	6279500
6077	6321100	6321100
6078	6334800	6338800
6079	6335020	6335020
6080	6335050	6335050
6081	6335060	6335060
6082	6335070	6335070
6083	6335100	6335100
6084	6335115	6335115
6085	6335125	6335125
6086	6335150	6335150
6087	6335170	6335170
6088	6335180	6335180
6089	6335200	6335200
6090	6335240	6335240
6091	6335290	6335290
6092	6335300	6335300
6093	6335301	6335301
6094	6335302	6335302
6095	6335303	6335303
6096	6335304	6335304
6097	6335350	6335350
6098	6335400	6335400
6099	6335500	6335500
6100	6335600	6335600
6101	6335601	6335601
6102	6335602	6335602
6103	6335800	6335800
6104	6336050	6336050
6105	6336500	6336500
6106	6336800	6336800
6107	6336900	6336900
6108	6337100	6337100
6109	6337200	6337200
6110	6337250	6337250
6111	6337400	6337400
6112	6337500	6337500
6113	6337501	6337501
6114	6337502	6337502
6115	6337503	6337503
6116	6337504	6337504
6117	6337505	6337505
6118	6337506	6337506
6119	6337507	6337507
6120	6337508	6337508
6121	6337509	6337509
6122	6337510	6337510
6123	6337511	6337511
6124	6337512	6337512
6125	6337513	6337513
6126	6337514	6337514
6127	6337515	6337515
6128	6337516	6337516
6129	6337517	6337517
6130	6337518	6337518
6131	6337519	6337519
6132	6338100	6338100
6133	6338110	6338110
6134	6338120	6338120
6135	6338130	6338130
6136	6340050	6340050
6137	6340110	6340110
6138	6340120	6340120
6139	6340130	6340130
6140	6340140	6340140
6141	6340150	6340150
6142	6340160	6340160
6143	6340170	6340170
6144	6340180	6340180
6145	6340190	6340190
6146	6340200	6340200
6147	6340300	6340300
6148	6340301	6340301
6149	6340302	6340302
6150	6340500	6340500
6151	6340501	6340501
6152	6340510	6340510
6153	6340600	6340600
6154	6340610	6340610
6155	6340611	6340611
6156	6340700	6340700
6157	6340800	6340800
6158	6341300	6341300
6159	6341500	6341500
6160	6342200	6342200
6161	6342500	6342500
6162	6342510	6342510
6163	6342520	6342520
6164	6342600	6342600
6165	6342800	6342800
6166	6342900	6342900
6167	6342910	6342910
6168	6342920	6342920
6169	6342925	6342925
6170	6342926	6342926
6171	6343100	6343100
6172	6343500	6343500
6173	6343900	6343900
6174	6348400	6348400
6175	6348500	6348500
6176	6348800	6348800
6177	6349200	6349200
6178	6349300	6349300
6179	6349500	6349500
6180	6351500	6351500
6181	6352500	6352500
6182	6352600	6352600
6183	6353300	6353300
6184	6353400	6353400
6185	6353500	6353500
6186	6357010	6357010
6187	6357500	6357500
6188	6357501	6357501
6189	6357502	6357502
6190	6372100	6373100
6191	6373010	6373010
6192	6373200	6373200
6193	6373300	6373300
6194	6373400	6373400
6195	6390050	6390050
6196	6390300	6390300
6197	6392100	6392100
6198	6392500	6392500
6199	6394150	6394150
6200	6395100	6395100
6201	6401080	6401080
6202	6401090	6401090
6203	6401110	6401110
6204	6401130	6401130
6205	6401200	6401200
6206	6401500	6401500
6207	6401601	6401601
6208	6401701	6401701
6209	6401800	6401800
6210	6421100	6421100
6211	6421101	6421101
6212	6421102	6421102
6213	6421200	6421200
6214	6421500	6421500
6215	6435060	6435060
6216	6438500	6435500
6217	6442050	6442050
6218	6442100	6442100
6219	6442300	6442300
6220	6442450	6442450
6221	6442500	6442500
6222	6442600	6442600
6223	6444090	6444090
6224	6444100	6444100
6225	6444110	6444110
6226	6444200	6444200
6227	6444250	6444250
6228	6444300	6444300
6229	6444310	6444310
6230	6444350	6444350
6231	6444380	6444380
6232	6444400	6444400
6233	6444500	6444500
6234	6444600	6444600
6235	6456107	6441107
6236	6457010	6457010
6237	6457100	6457100
6238	6457200	6457200
6239	6457210	6457210
6240	6457220	6457220
6241	6457230	6457230
6242	6457240	6457240
6243	6457250	6457250
6244	6457260	6457260
6245	6457270	6457270
6246	6457280	6457280
6247	6457290	6457290
6248	6457300	6457300
6249	6457310	6457310
6250	6457320	6457320
6251	6457340	6457340
6252	6457350	6457350
6253	6457360	6457360
6254	6457370	6457370
6255	6457380	6457380
6256	6457700	6457700
6257	6457707	6457707
6258	6457800	6457800
6259	6457810	6457810
6260	6457820	6457820
6261	6457830	6457830
6262	6457840	6457840
6263	6457850	6457850
6264	6457860	6457860
6265	6457870	6457870
6266	6457880	6457880
6267	6457955	6457955
6268	6457956	6457956
6269	6457982	6457982
6270	6457985	6457985
6271	6457990	6457990
6272	6458010	6458010
6273	6458203	6458203
6274	6458406	6458406
6275	6458450	6458450
6276	6458500	6458500
6277	6458550	6458550
6278	6458600	6458600
6279	6458713	6458713
6280	6458753	6458753
6281	6458805	6458805
6282	6458810	6458810
6283	6458863	6458863
6284	6458924	6458924
6285	6502100	6502100
6286	6502101	6502101
6287	6502110	6502110
6288	6502140	6502140
6289	6502141	6502141
6290	6502150	6502150
6291	6502151	6502151
6292	6502160	6502160
6293	6502170	6502170
6294	6502171	6502171
6295	6502810	6503810
6296	6503100	6503100
6297	6503105	6503105
6298	6503120	6502120
6299	6503121	6502121
6300	6503130	6502130
6301	6503131	6502131
6302	6503150	6503150
6303	6503151	6503151
6304	6503160	6503160
6305	6503180	6503180
6306	6503200	6503200
6307	6503201	6503201
6308	6503250	6503250
6309	6503260	6503260
6310	6503280	6503280
6311	6503281	6503281
6312	6503282	6503282
6313	6503290	6503290
6314	6503291	6503291
6315	6503300	6503300
6316	6503301	6503301
6317	6503350	6503350
6318	6503351	6503351
6319	6503352	6503352
6320	6503353	6503353
6321	6503354	6503354
6322	6503370	6503370
6323	6503400	6503400
6324	6503500	6503500
6325	6503501	6503501
6326	6503800	6503800
6327	6503850	6503850
6328	6503851	6503851
6329	6503852	6503852
6330	6503853	6503853
6331	6503855	6503855
6332	6542100	6542100
6333	6542200	6542200
6334	6542500	6542500
6335	6542600	6542600
6336	6544100	6544100
6337	6545050	6545050
6338	6545100	6545100
6339	6545101	6545101
6340	6545150	6545150
6341	6545190	6545190
6342	6545200	6545200
6343	6545300	6545300
6344	6545400	6545400
6345	6545700	6545700
6346	6545800	6545800
6347	6546610	6546610
6348	6546800	6546800
6349	6546801	6546801
6350	6546802	6546802
6351	6547200	6547200
6352	6547500	6547500
6353	6559100	6549100
6354	6559180	6549180
6355	6563200	6563200
6356	6573020	6574020
6357	6573100	6574100
6358	6573800	6573800
6359	6574010	6574010
6360	6574011	6574011
6361	6574150	6574150
6362	6574200	6574200
6363	6574201	6574201
6364	6574300	6574300
6365	6574350	6574350
6366	6574360	6574360
6367	6590500	6590500
6368	6590540	6590540
6369	6590550	6590550
6370	6590700	6590700
6371	6593500	6593500
6372	6593700	6593700
6373	6593800	6593800
6374	6594050	6594050
6375	6594060	6594060
6376	6594070	6594070
6377	6594080	6594080
6378	6603100	6603100
6379	6603110	6603110
6380	6603120	6603120
6381	6603130	6603130
6382	6603300	6603300
6383	6603310	6603310
6384	6603320	6603320
6385	6603330	6603330
6386	6603340	6603340
6387	6603350	6603350
6388	6603500	6603500
6389	6603510	6603510
6390	6604100	6604100
6391	6604150	6604150
6392	6604160	6604160
6393	6604170	6604170
6394	6604180	6604180
6395	6604190	6604190
6396	6604201	6604201
6397	6604205	6604205
6398	6604210	6604210
6399	6604220	6604220
6400	6604230	6604230
6401	6604240	6604240
6402	6604250	6604250
6403	6604260	6604260
6404	6604270	6604270
6405	6604280	6604280
6406	6604310	6605100
6407	6604320	6605210
6408	6604330	6605200
6409	6604340	6605220
6410	6604350	6605350
6411	6604360	6605360
6412	6604365	6605365
6413	6604370	6605370
6414	6604380	6605380
6415	6604385	6605385
6416	6604390	6605390
6417	6604395	6609395
6418	6604450	6605450
6419	6604460	6605460
6420	6604470	6605470
6421	6604480	6605480
6422	6604500	6604500
6423	6604510	6604510
6424	6604665	6604665
6425	6604960	6604960
6426	6604970	6604970
6427	6605300	6605300
6428	6605310	6605310
6429	6605320	6605320
6430	6605330	6605330
6431	6605400	6605400
6432	6605410	6605410
6433	6605420	6605420
6434	6605430	6605430
6435	6605440	6605440
6436	6605510	6605510
6437	6605520	6605520
6438	6605545	6605545
6439	6605550	6605550
6440	6605560	6605560
6441	6605565	6605565
6442	6605570	6605570
6443	6605575	6605575
6444	6605580	6605580
